_id,PUNTUACION_ACCESIBILIDAD,PUNTUACION_CALIDAD,COMENTARIOS,AREARECREATIVAID,FECHA
ES-4029,5,5,EXCELENTE,18114,2023-07-14T00:00:00Z
ES-403,4,4,EXCELENTE,16973,2022-11-27T00:00:00Z
ES-4030,5,5,EXCELENTE,17035,2023-01-21T00:00:00Z
ES-4031,5,5,EXCELENTE,7129038,2021-12-05T00:00:00Z
ES-4032,4,5,EXCELENTE,18435,2023-05-13T00:00:00Z
ES-4033,4,4,EXCELENTE,18438,2023-12-18T00:00:00Z
ES-4034,3,2,ACEPTABLE,7107693,2023-09-08T00:00:00Z
ES-4035,1,1,DEFICIENTE,18040,2022-11-06T00:00:00Z
ES-4036,4,5,EXCELENTE,17171,2022-09-05T00:00:00Z
ES-4037,2,1,REGULAR,17595,2021-11-08T00:00:00Z
ES-4038,3,2,ACEPTABLE,17688,2022-09-25T00:00:00Z
ES-4039,1,2,REGULAR,17980,2022-02-21T00:00:00Z
ES-404,2,1,REGULAR,17869,2021-11-24T00:00:00Z
ES-4040,3,4,MUY BUENO,17149,2022-05-24T00:00:00Z
ES-4041,5,5,EXCELENTE,52123,2022-09-09T00:00:00Z
ES-4042,2,1,REGULAR,5071674,2023-01-27T00:00:00Z
ES-4043,4,4,EXCELENTE,17026,2023-06-07T00:00:00Z
ES-4044,2,2,ACEPTABLE,18393,2023-04-01T00:00:00Z
ES-4045,5,5,EXCELENTE,17670,2022-06-19T00:00:00Z
ES-4046,2,1,REGULAR,18612,2022-01-30T00:00:00Z
ES-4047,5,5,EXCELENTE,16769,2023-01-04T00:00:00Z
ES-4048,4,5,EXCELENTE,17247,2022-05-10T00:00:00Z
ES-4049,1,1,DEFICIENTE,9237483,2023-02-19T00:00:00Z
ES-405,3,3,MUY BUENO,52073,2022-10-23T00:00:00Z
ES-4050,3,2,ACEPTABLE,3991019,2021-07-01T00:00:00Z
ES-4051,4,4,EXCELENTE,4988302,2022-04-28T00:00:00Z
ES-4052,1,1,DEFICIENTE,17853,2022-06-14T00:00:00Z
ES-4053,4,4,EXCELENTE,16805,2023-05-11T00:00:00Z
ES-4054,4,4,EXCELENTE,16733,2023-08-15T00:00:00Z
ES-4055,1,2,REGULAR,17280,2023-11-15T00:00:00Z
ES-4056,5,4,EXCELENTE,18023,2021-07-15T00:00:00Z
ES-4057,4,3,MUY BUENO,17081,2021-02-02T00:00:00Z
ES-4058,2,3,ACEPTABLE,7126585,2022-08-17T00:00:00Z
ES-4059,4,4,EXCELENTE,16669,2021-12-22T00:00:00Z
ES-406,2,3,ACEPTABLE,16957,2022-09-05T00:00:00Z
ES-4060,1,1,DEFICIENTE,5246191,2023-09-27T00:00:00Z
ES-4061,2,1,REGULAR,18249,2023-10-26T00:00:00Z
ES-4062,5,5,EXCELENTE,17089,2022-01-10T00:00:00Z
ES-4063,3,4,MUY BUENO,18162,2022-06-21T00:00:00Z
ES-4064,3,3,MUY BUENO,18377,2023-02-07T00:00:00Z
ES-4065,2,2,ACEPTABLE,17526,2023-07-20T00:00:00Z
ES-4066,1,1,DEFICIENTE,17254,2023-10-02T00:00:00Z
ES-4067,4,4,EXCELENTE,17693,2023-02-17T00:00:00Z
ES-4068,2,2,ACEPTABLE,5211176,2022-06-17T00:00:00Z
ES-4069,3,4,MUY BUENO,5654016,2021-12-16T00:00:00Z
ES-407,2,2,ACEPTABLE,7840483,2022-09-14T00:00:00Z
ES-4070,1,1,DEFICIENTE,18233,2023-02-19T00:00:00Z
ES-4071,2,1,REGULAR,18121,2022-06-04T00:00:00Z
ES-4072,3,2,ACEPTABLE,17281,2023-03-29T00:00:00Z
ES-4073,2,1,REGULAR,8941727,2023-03-08T00:00:00Z
ES-4074,1,2,REGULAR,16762,2021-09-10T00:00:00Z
ES-4075,3,2,ACEPTABLE,18518,2023-10-19T00:00:00Z
ES-4076,3,3,MUY BUENO,17059,2022-05-30T00:00:00Z
ES-4077,4,5,EXCELENTE,17514,2022-10-21T00:00:00Z
ES-4078,4,5,EXCELENTE,16972,2023-12-03T00:00:00Z
ES-4079,1,2,REGULAR,16815,2021-04-29T00:00:00Z
ES-408,5,5,EXCELENTE,7126156,2022-09-15T00:00:00Z
ES-4080,3,3,MUY BUENO,52068,2023-07-21T00:00:00Z
ES-4081,3,4,MUY BUENO,17026,2021-06-21T00:00:00Z
ES-4082,4,5,EXCELENTE,17718,2023-05-05T00:00:00Z
ES-4083,5,5,EXCELENTE,17291,2022-03-30T00:00:00Z
ES-4084,1,1,DEFICIENTE,17559,2023-08-18T00:00:00Z
ES-4085,4,3,MUY BUENO,3568177,2022-01-17T00:00:00Z
ES-4086,5,4,EXCELENTE,18552,2023-05-26T00:00:00Z
ES-4087,2,3,ACEPTABLE,7802464,2022-06-28T00:00:00Z
ES-4088,3,4,MUY BUENO,7072722,2023-06-03T00:00:00Z
ES-4089,1,1,DEFICIENTE,52137,2022-08-16T00:00:00Z
ES-409,2,3,ACEPTABLE,17251,2023-09-18T00:00:00Z
ES-4090,2,1,REGULAR,9243145,2021-06-18T00:00:00Z
ES-4091,5,5,EXCELENTE,17572,2021-01-01T00:00:00Z
ES-4092,5,4,EXCELENTE,7595814,2022-06-26T00:00:00Z
ES-4093,3,3,MUY BUENO,16886,2022-09-20T00:00:00Z
ES-4094,3,2,ACEPTABLE,17145,2021-06-24T00:00:00Z
ES-4095,3,3,MUY BUENO,17718,2022-06-19T00:00:00Z
ES-4096,4,3,MUY BUENO,7943778,2021-04-20T00:00:00Z
ES-4097,5,4,EXCELENTE,7838818,2023-03-18T00:00:00Z
ES-4098,1,2,REGULAR,18003,2023-03-26T00:00:00Z
ES-4099,4,5,EXCELENTE,5240107,2023-01-06T00:00:00Z
ES-41,4,4,EXCELENTE,17783,2022-11-30T00:00:00Z
ES-410,4,3,MUY BUENO,7886698,2021-11-15T00:00:00Z
ES-4100,4,5,EXCELENTE,7126499,2021-01-29T00:00:00Z
ES-4101,1,1,DEFICIENTE,17120,2023-09-09T00:00:00Z
ES-4102,5,4,EXCELENTE,18536,2021-06-07T00:00:00Z
ES-4103,1,2,REGULAR,5240110,2021-08-12T00:00:00Z
ES-4104,3,4,MUY BUENO,16742,2022-07-03T00:00:00Z
ES-4105,4,5,EXCELENTE,7861611,2023-07-12T00:00:00Z
ES-4106,1,2,REGULAR,18374,2022-08-19T00:00:00Z
ES-4107,3,4,MUY BUENO,8800261,2023-01-04T00:00:00Z
ES-4108,2,3,ACEPTABLE,5261893,2023-04-04T00:00:00Z
ES-4109,3,3,MUY BUENO,17775,2023-04-17T00:00:00Z
ES-411,5,5,EXCELENTE,5240105,2021-03-11T00:00:00Z
ES-4110,3,3,MUY BUENO,5174692,2021-01-08T00:00:00Z
ES-4111,4,4,EXCELENTE,18288,2023-09-19T00:00:00Z
ES-4112,3,2,ACEPTABLE,16874,2023-12-27T00:00:00Z
ES-4113,3,3,MUY BUENO,17865,2022-07-26T00:00:00Z
ES-4114,1,2,REGULAR,17839,2023-04-11T00:00:00Z
ES-4115,3,4,MUY BUENO,18568,2021-11-07T00:00:00Z
ES-4116,1,1,DEFICIENTE,17550,2023-11-20T00:00:00Z
ES-4117,3,2,ACEPTABLE,8798266,2023-06-27T00:00:00Z
ES-4118,4,4,EXCELENTE,18363,2022-07-31T00:00:00Z
ES-4119,5,4,EXCELENTE,17863,2022-12-10T00:00:00Z
ES-412,5,5,EXCELENTE,17203,2021-11-05T00:00:00Z
ES-4120,1,1,DEFICIENTE,17055,2022-10-12T00:00:00Z
ES-4121,3,4,MUY BUENO,16873,2021-02-08T00:00:00Z
ES-4122,2,1,REGULAR,16830,2021-09-02T00:00:00Z
ES-4123,1,2,REGULAR,17334,2022-07-06T00:00:00Z
ES-4124,4,3,MUY BUENO,17328,2022-06-28T00:00:00Z
ES-4125,2,1,REGULAR,17688,2021-02-09T00:00:00Z
ES-4126,1,1,DEFICIENTE,17831,2023-02-02T00:00:00Z
ES-4127,2,3,ACEPTABLE,17618,2021-07-12T00:00:00Z
ES-4128,2,3,ACEPTABLE,16711,2022-07-21T00:00:00Z
ES-4129,5,5,EXCELENTE,18581,2023-04-19T00:00:00Z
ES-413,2,2,ACEPTABLE,17122,2022-11-08T00:00:00Z
ES-4130,1,2,REGULAR,16850,2022-07-04T00:00:00Z
ES-4131,1,1,DEFICIENTE,7840614,2021-11-01T00:00:00Z
ES-4132,5,4,EXCELENTE,17996,2022-05-18T00:00:00Z
ES-4133,3,3,MUY BUENO,52075,2023-01-08T00:00:00Z
ES-4134,2,3,ACEPTABLE,16699,2023-01-31T00:00:00Z
ES-4135,2,1,REGULAR,17473,2022-07-03T00:00:00Z
ES-4136,3,3,MUY BUENO,16871,2021-11-04T00:00:00Z
ES-4137,2,3,ACEPTABLE,17440,2021-11-19T00:00:00Z
ES-4138,1,2,REGULAR,17983,2022-11-15T00:00:00Z
ES-4139,5,5,EXCELENTE,17712,2021-04-13T00:00:00Z
ES-414,4,3,MUY BUENO,7162223,2022-11-10T00:00:00Z
ES-4140,2,2,ACEPTABLE,17159,2021-12-06T00:00:00Z
ES-4141,2,3,ACEPTABLE,18397,2023-09-10T00:00:00Z
ES-4142,1,1,DEFICIENTE,16845,2022-09-03T00:00:00Z
ES-4143,2,1,REGULAR,17461,2021-01-25T00:00:00Z
ES-4144,5,5,EXCELENTE,17891,2021-06-07T00:00:00Z
ES-4145,4,4,EXCELENTE,17761,2021-04-11T00:00:00Z
ES-4146,2,3,ACEPTABLE,17181,2022-09-14T00:00:00Z
ES-4147,3,3,MUY BUENO,5220743,2021-10-03T00:00:00Z
ES-4148,5,5,EXCELENTE,18623,2021-06-05T00:00:00Z
ES-4149,2,3,ACEPTABLE,52199,2023-02-11T00:00:00Z
ES-415,5,5,EXCELENTE,52199,2023-06-22T00:00:00Z
ES-4150,2,2,ACEPTABLE,5241185,2022-05-13T00:00:00Z
ES-4151,2,1,REGULAR,17640,2023-07-24T00:00:00Z
ES-4152,1,1,DEFICIENTE,17461,2023-07-15T00:00:00Z
ES-4153,2,1,REGULAR,16902,2022-06-26T00:00:00Z
ES-4154,2,1,REGULAR,7021749,2021-05-01T00:00:00Z
ES-4155,2,2,ACEPTABLE,18224,2021-07-11T00:00:00Z
ES-4156,1,1,DEFICIENTE,17283,2021-10-12T00:00:00Z
ES-4157,4,5,EXCELENTE,52082,2022-03-28T00:00:00Z
ES-4158,4,3,MUY BUENO,5213820,2022-07-24T00:00:00Z
ES-4159,1,1,DEFICIENTE,17259,2021-12-20T00:00:00Z
ES-416,2,2,ACEPTABLE,17931,2021-07-12T00:00:00Z
ES-4160,4,5,EXCELENTE,52121,2023-09-27T00:00:00Z
ES-4161,2,1,REGULAR,17290,2023-09-04T00:00:00Z
ES-4162,1,2,REGULAR,4730844,2023-10-12T00:00:00Z
ES-4163,4,4,EXCELENTE,17684,2022-06-28T00:00:00Z
ES-4164,4,4,EXCELENTE,17686,2022-07-05T00:00:00Z
ES-4165,3,2,ACEPTABLE,9237040,2023-06-01T00:00:00Z
ES-4166,3,3,MUY BUENO,17725,2022-08-10T00:00:00Z
ES-4167,5,4,EXCELENTE,9294001,2022-12-29T00:00:00Z
ES-4168,5,4,EXCELENTE,18561,2022-10-22T00:00:00Z
ES-4169,2,1,REGULAR,5237108,2023-01-18T00:00:00Z
ES-417,1,1,DEFICIENTE,16663,2021-02-16T00:00:00Z
ES-4170,3,4,MUY BUENO,5653933,2022-11-01T00:00:00Z
ES-4171,1,1,DEFICIENTE,5246181,2022-12-04T00:00:00Z
ES-4172,4,5,EXCELENTE,5654014,2021-10-21T00:00:00Z
ES-4173,1,1,DEFICIENTE,16780,2021-06-04T00:00:00Z
ES-4174,1,1,DEFICIENTE,18458,2022-10-31T00:00:00Z
ES-4175,2,2,ACEPTABLE,18377,2021-02-17T00:00:00Z
ES-4176,3,4,MUY BUENO,17363,2021-06-11T00:00:00Z
ES-4177,4,4,EXCELENTE,18542,2023-11-11T00:00:00Z
ES-4178,4,4,EXCELENTE,17372,2022-01-30T00:00:00Z
ES-4179,2,1,REGULAR,17110,2023-01-26T00:00:00Z
ES-418,5,5,EXCELENTE,3991326,2023-06-12T00:00:00Z
ES-4180,4,3,MUY BUENO,16774,2022-05-10T00:00:00Z
ES-4181,4,3,MUY BUENO,17045,2023-08-09T00:00:00Z
ES-4182,1,1,DEFICIENTE,52110,2023-09-28T00:00:00Z
ES-4183,4,3,MUY BUENO,18452,2021-10-05T00:00:00Z
ES-4184,5,4,EXCELENTE,17212,2021-02-28T00:00:00Z
ES-4185,3,2,ACEPTABLE,18452,2021-07-05T00:00:00Z
ES-4186,2,3,ACEPTABLE,17289,2022-01-26T00:00:00Z
ES-4187,2,1,REGULAR,18165,2022-02-09T00:00:00Z
ES-4188,5,5,EXCELENTE,18473,2021-09-24T00:00:00Z
ES-4189,2,2,ACEPTABLE,7162545,2022-12-06T00:00:00Z
ES-419,2,3,ACEPTABLE,52221,2022-12-02T00:00:00Z
ES-4190,4,4,EXCELENTE,18036,2022-08-05T00:00:00Z
ES-4191,3,4,MUY BUENO,18412,2022-07-03T00:00:00Z
ES-4192,2,3,ACEPTABLE,17249,2021-09-24T00:00:00Z
ES-4193,3,2,ACEPTABLE,18442,2023-11-03T00:00:00Z
ES-4194,3,3,MUY BUENO,9295425,2023-11-19T00:00:00Z
ES-4195,1,1,DEFICIENTE,4731641,2023-04-04T00:00:00Z
ES-4196,4,4,EXCELENTE,16677,2021-02-25T00:00:00Z
ES-4197,1,2,REGULAR,17709,2021-08-07T00:00:00Z
ES-4198,3,4,MUY BUENO,17770,2021-12-08T00:00:00Z
ES-4199,2,1,REGULAR,5240284,2023-05-02T00:00:00Z
ES-42,4,3,MUY BUENO,18528,2021-01-23T00:00:00Z
ES-420,5,5,EXCELENTE,16708,2021-08-30T00:00:00Z
ES-4200,5,4,EXCELENTE,451351,2023-12-26T00:00:00Z
ES-4201,3,3,MUY BUENO,7838817,2023-05-10T00:00:00Z
ES-4202,4,3,MUY BUENO,7903120,2021-12-23T00:00:00Z
ES-4203,2,2,ACEPTABLE,17793,2022-02-05T00:00:00Z
ES-4204,1,1,DEFICIENTE,18628,2021-07-28T00:00:00Z
ES-4205,2,1,REGULAR,17266,2021-11-26T00:00:00Z
ES-4206,5,5,EXCELENTE,17853,2023-07-28T00:00:00Z
ES-4207,3,2,ACEPTABLE,18046,2023-12-29T00:00:00Z
ES-4208,5,5,EXCELENTE,17147,2021-05-09T00:00:00Z
ES-4209,5,4,EXCELENTE,18343,2022-07-21T00:00:00Z
ES-421,2,3,ACEPTABLE,17787,2023-03-05T00:00:00Z
ES-4210,2,2,ACEPTABLE,4988302,2021-08-10T00:00:00Z
ES-4211,5,5,EXCELENTE,17749,2021-02-19T00:00:00Z
ES-4212,2,2,ACEPTABLE,9187536,2022-04-02T00:00:00Z
ES-4213,2,1,REGULAR,17355,2021-11-02T00:00:00Z
ES-4214,4,4,EXCELENTE,17449,2023-10-26T00:00:00Z
ES-4215,4,3,MUY BUENO,16730,2023-07-03T00:00:00Z
ES-4216,2,1,REGULAR,17892,2021-01-31T00:00:00Z
ES-4217,5,5,EXCELENTE,17506,2022-05-30T00:00:00Z
ES-4218,1,2,REGULAR,18280,2021-11-03T00:00:00Z
ES-4219,1,1,DEFICIENTE,18062,2022-09-12T00:00:00Z
ES-422,3,4,MUY BUENO,3573049,2023-11-13T00:00:00Z
ES-4220,1,1,DEFICIENTE,18467,2021-05-25T00:00:00Z
ES-4221,5,4,EXCELENTE,17481,2022-10-04T00:00:00Z
ES-4222,1,2,REGULAR,4990656,2023-01-08T00:00:00Z
ES-4223,4,4,EXCELENTE,17016,2021-01-03T00:00:00Z
ES-4224,2,2,ACEPTABLE,4985689,2022-07-20T00:00:00Z
ES-4225,4,5,EXCELENTE,8776081,2022-06-30T00:00:00Z
ES-4226,5,4,EXCELENTE,17595,2021-11-07T00:00:00Z
ES-4227,5,5,EXCELENTE,18532,2021-12-07T00:00:00Z
ES-4228,5,4,EXCELENTE,5071674,2022-07-25T00:00:00Z
ES-4229,3,2,ACEPTABLE,8799554,2023-11-01T00:00:00Z
ES-423,3,3,MUY BUENO,18634,2021-11-17T00:00:00Z
ES-4230,4,3,MUY BUENO,18194,2021-04-17T00:00:00Z
ES-4231,2,1,REGULAR,16830,2021-03-20T00:00:00Z
ES-4232,1,1,DEFICIENTE,18435,2021-01-02T00:00:00Z
ES-4233,5,4,EXCELENTE,52166,2021-05-26T00:00:00Z
ES-4234,3,2,ACEPTABLE,18354,2023-06-22T00:00:00Z
ES-4235,3,3,MUY BUENO,52189,2021-03-09T00:00:00Z
ES-4236,1,1,DEFICIENTE,5800211,2022-06-12T00:00:00Z
ES-4237,5,5,EXCELENTE,16944,2021-11-03T00:00:00Z
ES-4238,3,2,ACEPTABLE,18177,2023-01-01T00:00:00Z
ES-4239,2,1,REGULAR,5178801,2022-09-04T00:00:00Z
ES-424,1,2,REGULAR,17682,2022-03-05T00:00:00Z
ES-4240,3,4,MUY BUENO,451531,2021-09-06T00:00:00Z
ES-4241,5,5,EXCELENTE,4737942,2022-12-25T00:00:00Z
ES-4242,3,3,MUY BUENO,17562,2023-07-11T00:00:00Z
ES-4243,3,4,MUY BUENO,52160,2022-09-23T00:00:00Z
ES-4244,2,1,REGULAR,17542,2022-07-30T00:00:00Z
ES-4245,2,1,REGULAR,17980,2021-05-30T00:00:00Z
ES-4246,1,2,REGULAR,7130028,2021-08-04T00:00:00Z
ES-4247,3,4,MUY BUENO,18617,2022-07-17T00:00:00Z
ES-4248,3,4,MUY BUENO,4792812,2023-07-02T00:00:00Z
ES-4249,1,2,REGULAR,17388,2022-01-30T00:00:00Z
ES-425,4,5,EXCELENTE,17692,2023-03-26T00:00:00Z
ES-4250,2,3,ACEPTABLE,17501,2023-02-04T00:00:00Z
ES-4251,3,3,MUY BUENO,17306,2023-12-26T00:00:00Z
ES-4252,2,1,REGULAR,17357,2023-04-15T00:00:00Z
ES-4253,1,2,REGULAR,4989404,2022-09-15T00:00:00Z
ES-4254,2,1,REGULAR,17340,2023-02-19T00:00:00Z
ES-4255,2,2,ACEPTABLE,16758,2023-08-24T00:00:00Z
ES-4256,3,4,MUY BUENO,9049658,2022-06-27T00:00:00Z
ES-4257,2,2,ACEPTABLE,3740788,2021-10-19T00:00:00Z
ES-4258,3,2,ACEPTABLE,4737941,2021-07-26T00:00:00Z
ES-4259,4,3,MUY BUENO,8799549,2021-01-02T00:00:00Z
ES-426,4,5,EXCELENTE,17308,2022-02-14T00:00:00Z
ES-4260,3,3,MUY BUENO,5224222,2023-06-16T00:00:00Z
ES-4261,5,5,EXCELENTE,18487,2021-03-15T00:00:00Z
ES-4262,1,1,DEFICIENTE,17843,2021-04-11T00:00:00Z
ES-4263,5,4,EXCELENTE,3960567,2022-02-12T00:00:00Z
ES-4264,2,2,ACEPTABLE,17331,2021-03-01T00:00:00Z
ES-4265,3,2,ACEPTABLE,4749895,2021-08-30T00:00:00Z
ES-4266,2,3,ACEPTABLE,18282,2023-07-22T00:00:00Z
ES-4267,4,5,EXCELENTE,17293,2023-03-28T00:00:00Z
ES-4268,1,1,DEFICIENTE,17923,2022-12-23T00:00:00Z
ES-4269,4,5,EXCELENTE,17991,2021-06-26T00:00:00Z
ES-427,3,2,ACEPTABLE,18357,2023-01-30T00:00:00Z
ES-4270,4,5,EXCELENTE,17638,2023-04-11T00:00:00Z
ES-4271,3,4,MUY BUENO,9237483,2023-02-02T00:00:00Z
ES-4272,3,3,MUY BUENO,17705,2021-03-03T00:00:00Z
ES-4273,1,1,DEFICIENTE,18629,2021-07-29T00:00:00Z
ES-4274,2,3,ACEPTABLE,18390,2021-02-05T00:00:00Z
ES-4275,2,2,ACEPTABLE,7930170,2023-08-28T00:00:00Z
ES-4276,3,2,ACEPTABLE,5241171,2022-02-09T00:00:00Z
ES-4277,1,2,REGULAR,18416,2021-01-22T00:00:00Z
ES-4278,4,3,MUY BUENO,5237108,2022-06-08T00:00:00Z
ES-4279,1,1,DEFICIENTE,9269361,2023-12-04T00:00:00Z
ES-428,4,3,MUY BUENO,17034,2021-04-26T00:00:00Z
ES-4280,1,1,DEFICIENTE,17054,2023-07-12T00:00:00Z
ES-4281,3,4,MUY BUENO,18151,2022-07-29T00:00:00Z
ES-4282,5,5,EXCELENTE,18612,2022-07-29T00:00:00Z
ES-4283,4,3,MUY BUENO,17106,2021-01-02T00:00:00Z
ES-4284,5,4,EXCELENTE,18196,2021-10-27T00:00:00Z
ES-4285,2,2,ACEPTABLE,7896349,2021-08-13T00:00:00Z
ES-4286,5,5,EXCELENTE,17372,2021-10-01T00:00:00Z
ES-4287,2,3,ACEPTABLE,17754,2022-05-04T00:00:00Z
ES-4288,4,3,MUY BUENO,52207,2022-01-09T00:00:00Z
ES-4289,3,3,MUY BUENO,17710,2023-06-20T00:00:00Z
ES-429,2,3,ACEPTABLE,17109,2022-02-27T00:00:00Z
ES-4290,4,3,MUY BUENO,17473,2021-04-09T00:00:00Z
ES-4291,2,3,ACEPTABLE,17142,2023-04-29T00:00:00Z
ES-4292,4,4,EXCELENTE,18015,2023-01-09T00:00:00Z
ES-4293,5,5,EXCELENTE,16813,2021-06-20T00:00:00Z
ES-4294,2,1,REGULAR,17411,2021-02-05T00:00:00Z
ES-4295,4,5,EXCELENTE,52164,2021-06-26T00:00:00Z
ES-4296,1,1,DEFICIENTE,18073,2023-09-11T00:00:00Z
ES-4297,1,1,DEFICIENTE,17763,2022-11-02T00:00:00Z
ES-4298,5,5,EXCELENTE,18529,2022-07-11T00:00:00Z
ES-4299,4,4,EXCELENTE,17658,2023-09-14T00:00:00Z
ES-43,2,2,ACEPTABLE,5195695,2022-02-13T00:00:00Z
ES-430,2,3,ACEPTABLE,18125,2022-09-20T00:00:00Z
ES-4300,5,4,EXCELENTE,17242,2021-12-18T00:00:00Z
ES-4301,1,2,REGULAR,5213821,2021-11-29T00:00:00Z
ES-4302,4,3,MUY BUENO,18587,2022-08-14T00:00:00Z
ES-4303,1,2,REGULAR,52213,2021-01-30T00:00:00Z
ES-4304,1,1,DEFICIENTE,16972,2022-05-03T00:00:00Z
ES-4305,4,5,EXCELENTE,16698,2021-06-20T00:00:00Z
ES-4306,4,3,MUY BUENO,17270,2021-04-24T00:00:00Z
ES-4307,5,5,EXCELENTE,18121,2023-01-18T00:00:00Z
ES-4308,2,1,REGULAR,17583,2022-03-18T00:00:00Z
ES-4309,1,2,REGULAR,52902,2021-05-11T00:00:00Z
ES-431,3,2,ACEPTABLE,4731667,2022-05-02T00:00:00Z
ES-4310,5,4,EXCELENTE,18331,2023-06-27T00:00:00Z
ES-4311,5,5,EXCELENTE,5211393,2023-02-13T00:00:00Z
ES-4312,1,1,DEFICIENTE,17500,2021-11-04T00:00:00Z
ES-4313,2,3,ACEPTABLE,7168609,2023-07-26T00:00:00Z
ES-4314,4,3,MUY BUENO,52154,2021-06-05T00:00:00Z
ES-4315,5,4,EXCELENTE,16841,2023-11-29T00:00:00Z
ES-4316,2,1,REGULAR,17309,2022-11-19T00:00:00Z
ES-4317,1,1,DEFICIENTE,17884,2021-09-18T00:00:00Z
ES-4318,2,3,ACEPTABLE,18355,2022-08-21T00:00:00Z
ES-4319,4,3,MUY BUENO,52123,2022-08-08T00:00:00Z
ES-432,5,5,EXCELENTE,17406,2022-02-12T00:00:00Z
ES-4320,3,3,MUY BUENO,17377,2021-08-10T00:00:00Z
ES-4321,3,2,ACEPTABLE,17024,2021-01-29T00:00:00Z
ES-4322,4,3,MUY BUENO,16682,2023-02-03T00:00:00Z
ES-4323,5,5,EXCELENTE,18354,2023-02-12T00:00:00Z
ES-4324,1,1,DEFICIENTE,9187543,2023-06-25T00:00:00Z
ES-4325,3,3,MUY BUENO,7943797,2022-11-24T00:00:00Z
ES-4326,5,5,EXCELENTE,8799532,2023-10-28T00:00:00Z
ES-4327,3,3,MUY BUENO,461265,2022-08-16T00:00:00Z
ES-4328,4,4,EXCELENTE,17191,2021-08-14T00:00:00Z
ES-4329,4,5,EXCELENTE,17867,2023-10-10T00:00:00Z
ES-433,4,4,EXCELENTE,17679,2022-10-18T00:00:00Z
ES-4330,2,1,REGULAR,9397076,2022-04-25T00:00:00Z
ES-4331,5,5,EXCELENTE,52093,2022-10-07T00:00:00Z
ES-4332,1,2,REGULAR,17779,2023-03-03T00:00:00Z
ES-4333,4,5,EXCELENTE,17611,2023-11-18T00:00:00Z
ES-4334,1,1,DEFICIENTE,17481,2021-09-25T00:00:00Z
ES-4335,2,3,ACEPTABLE,17517,2021-05-18T00:00:00Z
ES-4336,5,5,EXCELENTE,17483,2023-11-10T00:00:00Z
ES-4337,1,1,DEFICIENTE,17152,2021-01-16T00:00:00Z
ES-4338,2,2,ACEPTABLE,17500,2023-03-22T00:00:00Z
ES-4339,3,2,ACEPTABLE,18117,2022-04-12T00:00:00Z
ES-434,1,1,DEFICIENTE,17791,2023-04-12T00:00:00Z
ES-4340,2,1,REGULAR,18201,2023-12-08T00:00:00Z
ES-4341,1,2,REGULAR,17539,2022-09-05T00:00:00Z
ES-4342,4,4,EXCELENTE,7125619,2021-06-17T00:00:00Z
ES-4343,2,1,REGULAR,16822,2022-06-26T00:00:00Z
ES-4344,5,5,EXCELENTE,17414,2023-04-26T00:00:00Z
ES-4345,2,2,ACEPTABLE,16753,2022-01-27T00:00:00Z
ES-4346,5,5,EXCELENTE,7862341,2021-07-10T00:00:00Z
ES-4347,5,5,EXCELENTE,18095,2023-08-17T00:00:00Z
ES-4348,4,4,EXCELENTE,52224,2023-11-07T00:00:00Z
ES-4349,1,1,DEFICIENTE,18254,2022-10-02T00:00:00Z
ES-435,3,4,MUY BUENO,3568959,2021-07-15T00:00:00Z
ES-4350,5,5,EXCELENTE,5241186,2022-03-06T00:00:00Z
ES-4351,1,1,DEFICIENTE,17873,2021-08-16T00:00:00Z
ES-4352,5,5,EXCELENTE,3573053,2023-09-07T00:00:00Z
ES-4353,2,3,ACEPTABLE,7168609,2021-10-09T00:00:00Z
ES-4354,2,1,REGULAR,17323,2023-04-14T00:00:00Z
ES-4355,5,5,EXCELENTE,5075332,2021-04-20T00:00:00Z
ES-4356,2,3,ACEPTABLE,16846,2023-08-23T00:00:00Z
ES-4357,3,2,ACEPTABLE,52147,2023-07-22T00:00:00Z
ES-4358,3,4,MUY BUENO,5237138,2022-11-15T00:00:00Z
ES-4359,5,5,EXCELENTE,17398,2023-11-30T00:00:00Z
ES-436,1,1,DEFICIENTE,17065,2021-10-21T00:00:00Z
ES-4360,5,4,EXCELENTE,9180738,2021-11-15T00:00:00Z
ES-4361,4,3,MUY BUENO,17759,2023-10-22T00:00:00Z
ES-4362,5,5,EXCELENTE,16838,2021-03-23T00:00:00Z
ES-4363,4,5,EXCELENTE,4749895,2022-08-17T00:00:00Z
ES-4364,3,3,MUY BUENO,17707,2022-08-27T00:00:00Z
ES-4365,3,4,MUY BUENO,52123,2021-06-19T00:00:00Z
ES-4366,1,1,DEFICIENTE,52046,2021-11-19T00:00:00Z
ES-4367,3,2,ACEPTABLE,17954,2023-04-18T00:00:00Z
ES-4368,3,3,MUY BUENO,18390,2022-11-07T00:00:00Z
ES-4369,1,1,DEFICIENTE,52046,2022-12-22T00:00:00Z
ES-437,2,1,REGULAR,18403,2021-01-09T00:00:00Z
ES-4370,1,1,DEFICIENTE,17723,2023-06-13T00:00:00Z
ES-4371,4,4,EXCELENTE,17382,2022-11-17T00:00:00Z
ES-4372,5,5,EXCELENTE,16983,2022-08-17T00:00:00Z
ES-4373,2,1,REGULAR,18610,2022-02-07T00:00:00Z
ES-4374,1,2,REGULAR,17759,2022-04-08T00:00:00Z
ES-4375,4,4,EXCELENTE,17410,2021-07-24T00:00:00Z
