_id,FECHA_INTERVENCION,TIPO_INTERVENCION,ESTADO_PREVIO,ESTADO_POSTERIOR,JUEGOID,TIPO,COMENTARIOS
MNT-09404,2024-02-04T00:00:00Z,PREVENTIVO,BUENO,MALO,3580553,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9404
MNT-09405,2024-04-06T00:00:00Z,CORRECTIVO,MALO,BUENO,4963711,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9405
MNT-09406,2024-06-19T00:00:00Z,PREVENTIVO,REGULAR,REGULAR,7802458,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9406
MNT-09407,2024-02-02T00:00:00Z,EMERGENCIA,MALO,MALO,20633,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9407
MNT-09408,2024-02-10T00:00:00Z,CORRECTIVO,BUENO,MALO,5220852,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9408
MNT-09409,2024-09-01T00:00:00Z,CORRECTIVO,MALO,BUENO,58082,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9409
MNT-09410,2024-01-08T00:00:00Z,CORRECTIVO,BUENO,BUENO,59819,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9410
MNT-09411,2023-10-24T00:00:00Z,EMERGENCIA,MALO,BUENO,19761,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9411
MNT-09412,2024-06-05T00:00:00Z,PREVENTIVO,BUENO,REGULAR,33670,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9412
MNT-09413,2024-02-25T00:00:00Z,EMERGENCIA,MALO,REGULAR,3997058,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9413
MNT-09414,2024-01-08T00:00:00Z,PREVENTIVO,MALO,BUENO,35043,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9414
MNT-09415,2024-07-10T00:00:00Z,EMERGENCIA,REGULAR,MALO,7182469,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9415
MNT-09416,2024-10-04T00:00:00Z,EMERGENCIA,BUENO,BUENO,21635,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9416
MNT-09417,2024-04-24T00:00:00Z,EMERGENCIA,REGULAR,MALO,60172,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9417
MNT-09418,2024-09-23T00:00:00Z,PREVENTIVO,REGULAR,REGULAR,22566,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9418
MNT-09419,2024-06-14T00:00:00Z,EMERGENCIA,MALO,MALO,20299,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9419
MNT-09420,2023-10-16T00:00:00Z,CORRECTIVO,BUENO,MALO,58021,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9420
MNT-09421,2024-02-16T00:00:00Z,CORRECTIVO,REGULAR,MALO,4730915,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9421
MNT-09422,2023-12-26T00:00:00Z,PREVENTIVO,MALO,MALO,33525,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9422
MNT-09423,2024-01-23T00:00:00Z,EMERGENCIA,MALO,REGULAR,34076,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9423
MNT-09424,2024-05-31T00:00:00Z,PREVENTIVO,BUENO,MALO,5240847,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9424
MNT-09425,2023-11-27T00:00:00Z,CORRECTIVO,MALO,BUENO,20309,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9425
MNT-09426,2024-01-08T00:00:00Z,CORRECTIVO,REGULAR,MALO,20862,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9426
MNT-09427,2024-03-11T00:00:00Z,EMERGENCIA,REGULAR,BUENO,34210,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9427
MNT-09428,2024-03-23T00:00:00Z,CORRECTIVO,MALO,REGULAR,4988306,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9428
MNT-09429,2024-02-29T00:00:00Z,PREVENTIVO,BUENO,BUENO,20235,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9429
MNT-09430,2024-02-28T00:00:00Z,PREVENTIVO,MALO,BUENO,4985748,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9430
MNT-09431,2024-06-01T00:00:00Z,PREVENTIVO,MALO,MALO,33396,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9431
MNT-09432,2024-08-13T00:00:00Z,CORRECTIVO,MALO,BUENO,35030,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9432
MNT-09433,2024-04-25T00:00:00Z,EMERGENCIA,REGULAR,REGULAR,4731659,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9433
MNT-09434,2024-09-13T00:00:00Z,CORRECTIVO,MALO,BUENO,7859238,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9434
MNT-09435,2024-07-02T00:00:00Z,EMERGENCIA,MALO,BUENO,7794406,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9435
MNT-09436,2024-06-17T00:00:00Z,PREVENTIVO,MALO,MALO,7896561,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9436
MNT-09437,2023-11-12T00:00:00Z,PREVENTIVO,REGULAR,BUENO,4730920,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9437
MNT-09438,2024-02-01T00:00:00Z,PREVENTIVO,REGULAR,BUENO,59580,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9438
MNT-09439,2023-11-06T00:00:00Z,CORRECTIVO,MALO,MALO,24819,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9439
MNT-09440,2024-05-23T00:00:00Z,CORRECTIVO,MALO,MALO,9259983,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9440
MNT-09441,2024-09-30T00:00:00Z,PREVENTIVO,MALO,BUENO,9051940,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9441
MNT-09442,2024-05-31T00:00:00Z,EMERGENCIA,BUENO,BUENO,21466,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9442
MNT-09443,2024-02-06T00:00:00Z,EMERGENCIA,REGULAR,REGULAR,33364,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9443
MNT-09444,2023-11-11T00:00:00Z,EMERGENCIA,MALO,MALO,5492613,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9444
MNT-09445,2024-09-29T00:00:00Z,CORRECTIVO,BUENO,BUENO,21385,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9445
MNT-09446,2024-05-07T00:00:00Z,CORRECTIVO,MALO,REGULAR,9181009,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9446
MNT-09447,2024-06-04T00:00:00Z,PREVENTIVO,BUENO,MALO,34184,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9447
MNT-09448,2024-04-13T00:00:00Z,CORRECTIVO,REGULAR,MALO,22284,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9448
MNT-09449,2024-02-09T00:00:00Z,CORRECTIVO,BUENO,BUENO,59139,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9449
MNT-09450,2024-06-02T00:00:00Z,PREVENTIVO,BUENO,REGULAR,19862,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9450
MNT-09451,2023-12-18T00:00:00Z,EMERGENCIA,BUENO,MALO,59529,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9451
MNT-09452,2024-02-07T00:00:00Z,CORRECTIVO,MALO,REGULAR,3569599,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9452
MNT-09453,2024-06-02T00:00:00Z,EMERGENCIA,REGULAR,MALO,59706,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9453
MNT-09454,2024-05-24T00:00:00Z,PREVENTIVO,REGULAR,MALO,59009,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9454
MNT-09455,2024-07-13T00:00:00Z,PREVENTIVO,BUENO,BUENO,22246,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9455
MNT-09456,2023-11-28T00:00:00Z,CORRECTIVO,BUENO,BUENO,25624,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9456
MNT-09457,2023-11-09T00:00:00Z,CORRECTIVO,REGULAR,REGULAR,451334,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9457
MNT-09458,2024-12-02T00:00:00Z,CORRECTIVO,BUENO,REGULAR,9179471,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9458
MNT-09459,2024-01-26T00:00:00Z,PREVENTIVO,MALO,MALO,60176,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9459
MNT-09460,2024-09-23T00:00:00Z,CORRECTIVO,REGULAR,MALO,7928435,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9460
MNT-09461,2024-06-06T00:00:00Z,PREVENTIVO,REGULAR,REGULAR,34073,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9461
MNT-09462,2024-07-29T00:00:00Z,EMERGENCIA,REGULAR,REGULAR,24811,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9462
MNT-09463,2024-09-26T00:00:00Z,CORRECTIVO,MALO,BUENO,21437,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9463
MNT-09464,2024-08-26T00:00:00Z,CORRECTIVO,BUENO,REGULAR,7943794,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9464
MNT-09465,2023-12-15T00:00:00Z,PREVENTIVO,MALO,REGULAR,9177994,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9465
MNT-09466,2024-04-15T00:00:00Z,CORRECTIVO,MALO,MALO,21343,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9466
MNT-09467,2024-02-22T00:00:00Z,EMERGENCIA,REGULAR,BUENO,59420,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9467
MNT-09468,2023-10-22T00:00:00Z,EMERGENCIA,MALO,REGULAR,5174015,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9468
MNT-09469,2023-12-17T00:00:00Z,PREVENTIVO,REGULAR,REGULAR,19361,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9469
MNT-09470,2024-07-13T00:00:00Z,EMERGENCIA,MALO,MALO,21852,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9470
MNT-09471,2024-08-10T00:00:00Z,PREVENTIVO,MALO,BUENO,33871,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9471
MNT-09472,2024-02-19T00:00:00Z,CORRECTIVO,REGULAR,REGULAR,3531332,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9472
MNT-09473,2024-02-02T00:00:00Z,EMERGENCIA,BUENO,REGULAR,4731228,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9473
MNT-09474,2024-03-16T00:00:00Z,CORRECTIVO,BUENO,BUENO,59632,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9474
MNT-09475,2024-03-19T00:00:00Z,CORRECTIVO,REGULAR,REGULAR,9387333,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9475
MNT-09476,2024-10-02T00:00:00Z,PREVENTIVO,MALO,REGULAR,3530625,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9476
MNT-09477,2024-07-22T00:00:00Z,CORRECTIVO,BUENO,BUENO,5249939,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9477
MNT-09478,2024-03-09T00:00:00Z,PREVENTIVO,MALO,MALO,25708,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9478
MNT-09479,2024-09-27T00:00:00Z,CORRECTIVO,REGULAR,MALO,20801,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9479
MNT-09480,2024-04-04T00:00:00Z,CORRECTIVO,REGULAR,MALO,7927332,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9480
MNT-09481,2024-08-25T00:00:00Z,EMERGENCIA,REGULAR,MALO,22387,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9481
MNT-09482,2024-10-11T00:00:00Z,PREVENTIVO,REGULAR,BUENO,52828,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9482
MNT-09483,2024-02-07T00:00:00Z,PREVENTIVO,MALO,MALO,5240966,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9483
MNT-09484,2024-03-31T00:00:00Z,EMERGENCIA,MALO,REGULAR,7862420,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9484
MNT-09485,2024-08-08T00:00:00Z,PREVENTIVO,MALO,BUENO,9391444,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9485
MNT-09486,2023-01-11T00:00:00Z,EMERGENCIA,REGULAR,REGULAR,33205,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9486
MNT-09487,2024-02-05T00:00:00Z,PREVENTIVO,REGULAR,MALO,9294023,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9487
MNT-09488,2024-09-25T00:00:00Z,EMERGENCIA,BUENO,MALO,52272,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9488
MNT-09489,2024-07-19T00:00:00Z,CORRECTIVO,BUENO,MALO,23395,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9489
MNT-09490,2024-04-14T00:00:00Z,EMERGENCIA,MALO,MALO,33976,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9490
MNT-09491,2024-03-01T00:00:00Z,PREVENTIVO,MALO,BUENO,7181854,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9491
MNT-09492,2024-10-08T00:00:00Z,EMERGENCIA,BUENO,REGULAR,59908,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9492
MNT-09493,2023-10-25T00:00:00Z,CORRECTIVO,BUENO,REGULAR,5658230,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9493
MNT-09494,2024-02-29T00:00:00Z,EMERGENCIA,BUENO,BUENO,7861614,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9494
MNT-09495,2024-09-20T00:00:00Z,CORRECTIVO,REGULAR,MALO,9176692,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9495
MNT-09496,2023-12-14T00:00:00Z,PREVENTIVO,REGULAR,MALO,8937781,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9496
MNT-09497,2024-09-28T00:00:00Z,CORRECTIVO,MALO,REGULAR,7247726,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9497
MNT-09498,2024-04-10T00:00:00Z,CORRECTIVO,BUENO,MALO,4795184,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9498
MNT-09499,2024-09-07T00:00:00Z,CORRECTIVO,MALO,MALO,3530654,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9499
MNT-09500,2024-09-05T00:00:00Z,PREVENTIVO,REGULAR,MALO,22481,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9500
MNT-09501,2023-12-17T00:00:00Z,CORRECTIVO,BUENO,BUENO,33982,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9501
MNT-09502,2024-08-18T00:00:00Z,PREVENTIVO,BUENO,MALO,5000224,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9502
MNT-09503,2024-09-08T00:00:00Z,CORRECTIVO,REGULAR,BUENO,19463,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9503
MNT-09504,2024-05-13T00:00:00Z,EMERGENCIA,BUENO,MALO,6782683,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9504
MNT-09505,2024-09-05T00:00:00Z,PREVENTIVO,MALO,MALO,9265056,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9505
MNT-09506,2024-02-06T00:00:00Z,CORRECTIVO,BUENO,REGULAR,20816,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9506
MNT-09507,2024-12-06T00:00:00Z,EMERGENCIA,MALO,REGULAR,58424,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9507
MNT-09508,2023-11-23T00:00:00Z,PREVENTIVO,REGULAR,REGULAR,7528953,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9508
MNT-09509,2024-08-07T00:00:00Z,CORRECTIVO,REGULAR,REGULAR,20216,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9509
MNT-09510,2024-05-22T00:00:00Z,CORRECTIVO,REGULAR,BUENO,24812,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9510
MNT-09511,2024-02-02T00:00:00Z,EMERGENCIA,BUENO,REGULAR,8891639,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9511
MNT-09512,2023-10-26T00:00:00Z,EMERGENCIA,MALO,MALO,7116370,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9512
MNT-09513,2024-01-18T00:00:00Z,CORRECTIVO,BUENO,BUENO,9446279,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9513
MNT-09514,2024-09-20T00:00:00Z,PREVENTIVO,BUENO,MALO,21227,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9514
MNT-09515,2024-05-14T00:00:00Z,EMERGENCIA,BUENO,BUENO,3566750,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9515
MNT-09516,2024-08-17T00:00:00Z,CORRECTIVO,BUENO,BUENO,4991259,QUEJA_USUARIO,NAN
MNT-09517,2024-09-29T00:00:00Z,CORRECTIVO,MALO,MALO,5107844,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9517
MNT-09518,2024-05-20T00:00:00Z,CORRECTIVO,REGULAR,MALO,5263920,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9518
MNT-09519,2024-04-06T00:00:00Z,CORRECTIVO,REGULAR,BUENO,9424490,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9519
MNT-09520,2024-07-02T00:00:00Z,CORRECTIVO,MALO,REGULAR,32934,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9520
MNT-09521,2024-06-25T00:00:00Z,PREVENTIVO,REGULAR,REGULAR,4940158,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9521
MNT-09522,2023-07-11T00:00:00Z,PREVENTIVO,REGULAR,REGULAR,9288540,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9522
MNT-09523,2024-08-02T00:00:00Z,EMERGENCIA,REGULAR,MALO,21484,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9523
MNT-09524,2024-01-16T00:00:00Z,PREVENTIVO,REGULAR,BUENO,3531342,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9524
MNT-09525,2024-02-03T00:00:00Z,PREVENTIVO,REGULAR,MALO,5658740,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9525
MNT-09526,2024-03-16T00:00:00Z,PREVENTIVO,REGULAR,BUENO,19456,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9526
MNT-09527,2024-02-20T00:00:00Z,PREVENTIVO,MALO,BUENO,9277906,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9527
MNT-09528,2024-05-16T00:00:00Z,PREVENTIVO,REGULAR,BUENO,5205061,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9528
MNT-09529,2023-05-11T00:00:00Z,PREVENTIVO,REGULAR,BUENO,9262480,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9529
MNT-09530,2024-01-10T00:00:00Z,CORRECTIVO,MALO,MALO,5658984,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9530
MNT-09531,2023-12-15T00:00:00Z,EMERGENCIA,REGULAR,MALO,3573802,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9531
MNT-09532,2024-03-22T00:00:00Z,PREVENTIVO,MALO,MALO,4738008,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9532
MNT-09533,2024-04-01T00:00:00Z,EMERGENCIA,MALO,MALO,18849,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9533
MNT-09534,2024-02-14T00:00:00Z,PREVENTIVO,REGULAR,REGULAR,25789,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9534
MNT-09535,2024-05-20T00:00:00Z,PREVENTIVO,REGULAR,BUENO,9180974,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9535
MNT-09536,2023-11-23T00:00:00Z,EMERGENCIA,REGULAR,REGULAR,34057,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9536
MNT-09537,2024-08-23T00:00:00Z,PREVENTIVO,MALO,BUENO,19853,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9537
MNT-09538,2024-06-02T00:00:00Z,CORRECTIVO,BUENO,BUENO,9185992,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9538
MNT-09539,2024-06-01T00:00:00Z,PREVENTIVO,REGULAR,BUENO,35240,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9539
MNT-09540,2024-06-27T00:00:00Z,PREVENTIVO,MALO,BUENO,5195689,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9540
MNT-09541,2024-07-17T00:00:00Z,CORRECTIVO,MALO,REGULAR,9256436,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9541
MNT-09542,2024-03-29T00:00:00Z,PREVENTIVO,BUENO,REGULAR,18791,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9542
MNT-09543,2024-01-19T00:00:00Z,CORRECTIVO,BUENO,MALO,19515,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9543
MNT-09544,2023-11-30T00:00:00Z,EMERGENCIA,REGULAR,BUENO,9497235,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9544
MNT-09545,2024-07-27T00:00:00Z,CORRECTIVO,MALO,BUENO,59028,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9545
MNT-09546,2023-12-23T00:00:00Z,EMERGENCIA,REGULAR,MALO,21067,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9546
MNT-09547,2024-07-07T00:00:00Z,CORRECTIVO,BUENO,REGULAR,34972,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9547
MNT-09548,2024-06-28T00:00:00Z,CORRECTIVO,REGULAR,REGULAR,22497,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9548
MNT-09549,2024-07-31T00:00:00Z,CORRECTIVO,MALO,MALO,4992008,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9549
MNT-09550,2024-05-25T00:00:00Z,PREVENTIVO,REGULAR,REGULAR,20553,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9550
MNT-09551,2023-12-18T00:00:00Z,EMERGENCIA,BUENO,BUENO,3568523,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9551
MNT-09552,2024-07-14T00:00:00Z,CORRECTIVO,MALO,BUENO,21846,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9552
MNT-09553,2023-10-29T00:00:00Z,CORRECTIVO,REGULAR,MALO,18788,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9553
MNT-09554,2024-05-06T00:00:00Z,CORRECTIVO,MALO,BUENO,32812,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9554
MNT-09555,2024-12-03T00:00:00Z,PREVENTIVO,BUENO,MALO,24960,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9555
MNT-09556,2023-12-23T00:00:00Z,EMERGENCIA,MALO,BUENO,4986214,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9556
MNT-09557,2023-10-17T00:00:00Z,EMERGENCIA,REGULAR,MALO,22394,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9557
MNT-09558,2024-05-20T00:00:00Z,EMERGENCIA,BUENO,MALO,5174663,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9558
MNT-09559,2024-04-21T00:00:00Z,EMERGENCIA,BUENO,MALO,5202154,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9559
MNT-09560,2024-08-28T00:00:00Z,EMERGENCIA,BUENO,REGULAR,35105,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9560
MNT-09561,2024-08-10T00:00:00Z,EMERGENCIA,MALO,REGULAR,34227,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9561
MNT-09562,2024-07-05T00:00:00Z,EMERGENCIA,BUENO,MALO,9294520,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9562
MNT-09563,2024-02-08T00:00:00Z,CORRECTIVO,BUENO,REGULAR,6878904,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9563
MNT-09564,2024-02-17T00:00:00Z,PREVENTIVO,REGULAR,REGULAR,3531006,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9564
MNT-09565,2023-11-20T00:00:00Z,PREVENTIVO,REGULAR,BUENO,21490,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9565
MNT-09566,2024-02-06T00:00:00Z,EMERGENCIA,REGULAR,BUENO,53165,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9566
MNT-09567,2024-03-20T00:00:00Z,CORRECTIVO,BUENO,MALO,8803662,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9567
MNT-09568,2024-05-27T00:00:00Z,CORRECTIVO,REGULAR,MALO,5241132,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9568
MNT-09569,2024-10-08T00:00:00Z,PREVENTIVO,REGULAR,MALO,9192065,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9569
MNT-09570,2024-02-23T00:00:00Z,EMERGENCIA,REGULAR,BUENO,6778101,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 9570
MNT-09571,2024-07-13T00:00:00Z,EMERGENCIA,BUENO,MALO,8987364,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 9571
