_id,FECHA_REPORTE,TIPO_INCIDENTE,GRAVEDAD,AREARECREATIVAID
IS-3599,2024-06-14T00:00:00Z,ACCIDENTE,CRITICA,17079
IS-36,2024-07-28T00:00:00Z,CAIDA,MEDIA,3568959
IS-360,2022-04-12T00:00:00Z,DANO ESTRUCTURAL,MEDIA,18239
IS-3600,2022-12-26T00:00:00Z,ROBO,MEDIA,18397
IS-3601,2022-08-21T00:00:00Z,ACCIDENTE,BAJA,4987160
IS-3602,2023-05-03T00:00:00Z,DANO ESTRUCTURAL,MEDIA,16716
IS-3603,2021-07-04T00:00:00Z,ROBO,MEDIA,17371
IS-3604,2023-05-15T00:00:00Z,ROBO,ALTA,17839
IS-3605,2023-11-14T00:00:00Z,ACCIDENTE,BAJA,17282
IS-3606,2022-08-14T00:00:00Z,ROBO,BAJA,5237115
IS-3607,2019-12-27T00:00:00Z,ROBO,CRITICA,18562
IS-3608,2024-09-20T00:00:00Z,DANO ESTRUCTURAL,ALTA,52144
IS-3609,2022-04-05T00:00:00Z,ACCIDENTE,ALTA,17617
IS-361,2020-02-20T00:00:00Z,ROBO,ALTA,4792795
IS-3610,2022-04-15T00:00:00Z,ROBO,MEDIA,18296
IS-3611,2020-10-10T00:00:00Z,ACCIDENTE,CRITICA,18599
IS-3612,2021-02-11T00:00:00Z,DANO ESTRUCTURAL,ALTA,17539
IS-3613,2023-06-06T00:00:00Z,ACCIDENTE,BAJA,17861
IS-3614,2022-07-27T00:00:00Z,ROBO,BAJA,17347
IS-3615,2021-04-04T00:00:00Z,DANO ESTRUCTURAL,BAJA,17294
IS-3616,2021-10-10T00:00:00Z,ACCIDENTE,MEDIA,7902706
IS-3617,2023-06-18T00:00:00Z,DANO ESTRUCTURAL,ALTA,17967
IS-3618,2021-05-07T00:00:00Z,CAIDA,ALTA,17890
IS-3619,2023-09-07T00:00:00Z,CAIDA,ALTA,18560
IS-362,2023-11-30T00:00:00Z,CAIDA,CRITICA,8799941
IS-3620,2019-02-11T00:00:00Z,DANO ESTRUCTURAL,BAJA,9391954
IS-3621,2020-04-21T00:00:00Z,CAIDA,MEDIA,3566353
IS-3622,2022-04-04T00:00:00Z,VANDALISMO,MEDIA,6819625
IS-3623,2021-01-24T00:00:00Z,ROBO,MEDIA,17586
IS-3624,2024-08-19T00:00:00Z,VANDALISMO,BAJA,5213818
IS-3625,2023-01-14T00:00:00Z,ROBO,MEDIA,5213825
IS-3626,2023-05-05T00:00:00Z,VANDALISMO,CRITICA,18263
IS-3627,2021-06-11T00:00:00Z,VANDALISMO,CRITICA,7143517
IS-3628,2020-06-16T00:00:00Z,VANDALISMO,CRITICA,16756
IS-3629,2021-07-01T00:00:00Z,DANO ESTRUCTURAL,CRITICA,52196
IS-363,2021-03-07T00:00:00Z,DANO ESTRUCTURAL,CRITICA,16812
IS-3630,2023-03-17T00:00:00Z,ACCIDENTE,MEDIA,17537
IS-3631,2020-12-10T00:00:00Z,DANO ESTRUCTURAL,ALTA,17056
IS-3632,2020-02-22T00:00:00Z,CAIDA,CRITICA,17515
IS-3633,2023-06-05T00:00:00Z,DANO ESTRUCTURAL,ALTA,17990
IS-3634,2023-01-14T00:00:00Z,CAIDA,MEDIA,8800259
IS-3635,2024-06-01T00:00:00Z,CAIDA,BAJA,17400
IS-3636,2023-04-07T00:00:00Z,ROBO,MEDIA,17174
IS-3637,2024-03-03T00:00:00Z,VANDALISMO,BAJA,17302
IS-3638,2022-06-15T00:00:00Z,ACCIDENTE,MEDIA,52056
IS-3639,2024-05-01T00:00:00Z,ACCIDENTE,CRITICA,18013
IS-364,2022-07-17T00:00:00Z,ACCIDENTE,BAJA,16730
IS-3640,2023-07-10T00:00:00Z,ROBO,ALTA,18194
IS-3641,2020-07-24T00:00:00Z,ACCIDENTE,CRITICA,18101
IS-3642,2022-02-18T00:00:00Z,ACCIDENTE,ALTA,16687
IS-3643,2020-08-24T00:00:00Z,VANDALISMO,BAJA,8799532
IS-3644,2020-03-07T00:00:00Z,ACCIDENTE,ALTA,16954
IS-3645,2021-01-18T00:00:00Z,ROBO,CRITICA,7802522
IS-3646,2021-06-25T00:00:00Z,DANO ESTRUCTURAL,ALTA,17752
IS-3647,2020-11-21T00:00:00Z,ACCIDENTE,BAJA,4996971
IS-3648,2019-11-29T00:00:00Z,DANO ESTRUCTURAL,CRITICA,18230
IS-3649,2020-09-30T00:00:00Z,DANO ESTRUCTURAL,CRITICA,17826
IS-365,2021-10-06T00:00:00Z,ACCIDENTE,ALTA,17051
IS-3650,2022-06-10T00:00:00Z,CAIDA,CRITICA,18625
IS-3651,2024-12-06T00:00:00Z,ACCIDENTE,BAJA,17591
IS-3652,2023-01-25T00:00:00Z,DANO ESTRUCTURAL,MEDIA,4985689
IS-3653,2020-01-03T00:00:00Z,VANDALISMO,ALTA,16662
IS-3654,2019-12-16T00:00:00Z,ACCIDENTE,BAJA,17622
IS-3655,2021-10-12T00:00:00Z,ROBO,BAJA,6779455
IS-3656,2023-04-26T00:00:00Z,VANDALISMO,CRITICA,18411
IS-3657,2023-04-09T00:00:00Z,DANO ESTRUCTURAL,ALTA,17178
IS-3658,2021-10-09T00:00:00Z,CAIDA,BAJA,18451
IS-3659,2021-06-23T00:00:00Z,DANO ESTRUCTURAL,ALTA,16880
IS-366,2024-04-25T00:00:00Z,ROBO,ALTA,17134
IS-3660,2023-02-12T00:00:00Z,DANO ESTRUCTURAL,CRITICA,17791
IS-3661,2021-05-05T00:00:00Z,DANO ESTRUCTURAL,MEDIA,7107055
IS-3662,2022-04-14T00:00:00Z,DANO ESTRUCTURAL,ALTA,18519
IS-3663,2020-01-20T00:00:00Z,VANDALISMO,CRITICA,17262
IS-3664,2023-04-06T00:00:00Z,ROBO,BAJA,18178
IS-3665,2022-06-04T00:00:00Z,CAIDA,BAJA,16986
IS-3666,2024-01-15T00:00:00Z,ACCIDENTE,ALTA,17313
IS-3667,2021-06-13T00:00:00Z,ACCIDENTE,ALTA,16916
IS-3668,2022-05-11T00:00:00Z,DANO ESTRUCTURAL,ALTA,17718
IS-3669,2021-03-02T00:00:00Z,ACCIDENTE,MEDIA,5197210
IS-367,2020-02-23T00:00:00Z,VANDALISMO,BAJA,17208
IS-3670,2019-12-17T00:00:00Z,ACCIDENTE,ALTA,18170
IS-3671,2021-05-25T00:00:00Z,CAIDA,BAJA,16770
IS-3672,2022-11-11T00:00:00Z,ROBO,ALTA,17812
IS-3673,2022-05-18T00:00:00Z,DANO ESTRUCTURAL,MEDIA,3530623
IS-3674,2023-07-28T00:00:00Z,DANO ESTRUCTURAL,CRITICA,18115
IS-3675,2021-04-08T00:00:00Z,DANO ESTRUCTURAL,BAJA,17961
IS-3676,2021-09-03T00:00:00Z,VANDALISMO,MEDIA,17080
IS-3677,2023-06-15T00:00:00Z,ACCIDENTE,BAJA,18139
IS-3678,2019-10-22T00:00:00Z,DANO ESTRUCTURAL,ALTA,5174720
IS-3679,2019-10-17T00:00:00Z,ACCIDENTE,CRITICA,17162
IS-368,2022-07-15T00:00:00Z,ACCIDENTE,ALTA,18198
IS-3680,2022-06-18T00:00:00Z,ACCIDENTE,CRITICA,16904
IS-3681,2022-08-02T00:00:00Z,VANDALISMO,CRITICA,8941726
IS-3682,2019-10-19T00:00:00Z,CAIDA,BAJA,18260
IS-3683,2020-02-08T00:00:00Z,CAIDA,BAJA,9536964
IS-3684,2023-04-14T00:00:00Z,CAIDA,CRITICA,6819625
IS-3685,2022-03-04T00:00:00Z,VANDALISMO,ALTA,18637
IS-3686,2023-05-03T00:00:00Z,ACCIDENTE,CRITICA,3990761
IS-3687,2024-03-04T00:00:00Z,CAIDA,MEDIA,17880
IS-3688,2020-01-12T00:00:00Z,ROBO,ALTA,17426
IS-3689,2022-04-05T00:00:00Z,CAIDA,CRITICA,16943
IS-369,2020-11-29T00:00:00Z,ACCIDENTE,MEDIA,18152
IS-3690,2024-10-05T00:00:00Z,DANO ESTRUCTURAL,BAJA,9187543
IS-3691,2019-11-20T00:00:00Z,CAIDA,MEDIA,17666
IS-3692,2024-09-13T00:00:00Z,ACCIDENTE,ALTA,17401
IS-3693,2024-08-05T00:00:00Z,VANDALISMO,MEDIA,17364
IS-3694,2023-08-15T00:00:00Z,ROBO,CRITICA,17546
IS-3695,2022-11-15T00:00:00Z,VANDALISMO,ALTA,17772
IS-3696,2020-12-07T00:00:00Z,DANO ESTRUCTURAL,ALTA,17766
IS-3697,2020-05-08T00:00:00Z,ROBO,MEDIA,8775149
IS-3698,2022-01-20T00:00:00Z,ACCIDENTE,ALTA,17541
IS-3699,2022-05-06T00:00:00Z,ACCIDENTE,ALTA,52073
IS-37,2023-09-13T00:00:00Z,ACCIDENTE,CRITICA,16928
IS-370,2024-06-29T00:00:00Z,CAIDA,BAJA,18135
IS-3700,2023-06-14T00:00:00Z,ACCIDENTE,CRITICA,16971
IS-3701,2021-12-04T00:00:00Z,CAIDA,MEDIA,7603212
IS-3702,2024-04-09T00:00:00Z,ROBO,CRITICA,17519
IS-3703,2021-11-27T00:00:00Z,DANO ESTRUCTURAL,CRITICA,18095
IS-3704,2024-02-15T00:00:00Z,ROBO,ALTA,5237122
IS-3705,2022-06-21T00:00:00Z,VANDALISMO,ALTA,18389
IS-3706,2020-12-10T00:00:00Z,ROBO,ALTA,17866
IS-3707,2020-10-16T00:00:00Z,VANDALISMO,ALTA,6819614
IS-3708,2021-11-21T00:00:00Z,ROBO,CRITICA,17610
IS-3709,2022-07-27T00:00:00Z,VANDALISMO,CRITICA,17793
IS-371,2021-03-22T00:00:00Z,ACCIDENTE,CRITICA,17292
IS-3710,2021-06-07T00:00:00Z,VANDALISMO,MEDIA,17043
IS-3711,2023-03-26T00:00:00Z,DANO ESTRUCTURAL,CRITICA,18534
IS-3712,2020-04-05T00:00:00Z,ROBO,BAJA,17845
IS-3713,2023-10-01T00:00:00Z,VANDALISMO,CRITICA,17873
IS-3714,2023-03-28T00:00:00Z,CAIDA,BAJA,17551
IS-3715,2020-11-12T00:00:00Z,CAIDA,MEDIA,5213832
IS-3716,2020-11-17T00:00:00Z,ACCIDENTE,MEDIA,52225
IS-3717,2024-06-02T00:00:00Z,ACCIDENTE,BAJA,18110
IS-3718,2022-08-11T00:00:00Z,DANO ESTRUCTURAL,CRITICA,17685
IS-3719,2023-08-22T00:00:00Z,VANDALISMO,CRITICA,18091
IS-372,2020-08-19T00:00:00Z,DANO ESTRUCTURAL,ALTA,17859
IS-3720,2020-06-07T00:00:00Z,DANO ESTRUCTURAL,BAJA,3568959
IS-3721,2024-06-21T00:00:00Z,ACCIDENTE,ALTA,52202
IS-3722,2021-02-03T00:00:00Z,DANO ESTRUCTURAL,CRITICA,17132
IS-3723,2020-10-28T00:00:00Z,ROBO,MEDIA,17774
IS-3724,2022-04-02T00:00:00Z,CAIDA,ALTA,18432
IS-3725,2022-06-19T00:00:00Z,ROBO,CRITICA,16793
IS-3726,2023-09-04T00:00:00Z,DANO ESTRUCTURAL,MEDIA,17820
IS-3727,2022-03-20T00:00:00Z,CAIDA,MEDIA,17377
IS-3728,2024-04-29T00:00:00Z,DANO ESTRUCTURAL,ALTA,18328
IS-3729,2021-12-08T00:00:00Z,VANDALISMO,CRITICA,7126577
IS-373,2023-12-25T00:00:00Z,ROBO,CRITICA,18176
IS-3730,2023-04-09T00:00:00Z,CAIDA,ALTA,3568300
IS-3731,2024-06-03T00:00:00Z,VANDALISMO,MEDIA,4749896
IS-3732,2020-03-05T00:00:00Z,ACCIDENTE,BAJA,5199521
IS-3733,2024-01-19T00:00:00Z,ACCIDENTE,BAJA,5213834
IS-3734,2022-09-10T00:00:00Z,ROBO,ALTA,461179
IS-3735,2022-08-30T00:00:00Z,ACCIDENTE,CRITICA,18071
IS-3736,2023-09-18T00:00:00Z,VANDALISMO,CRITICA,9294501
IS-3737,2020-06-25T00:00:00Z,ACCIDENTE,CRITICA,17203
IS-3738,2020-01-17T00:00:00Z,ACCIDENTE,MEDIA,16762
IS-3739,2024-02-02T00:00:00Z,DANO ESTRUCTURAL,ALTA,17080
IS-374,2021-05-05T00:00:00Z,ROBO,CRITICA,18098
IS-3740,2023-10-10T00:00:00Z,VANDALISMO,MEDIA,18183
IS-3741,2022-01-29T00:00:00Z,VANDALISMO,CRITICA,8780092
IS-3742,2023-07-14T00:00:00Z,VANDALISMO,CRITICA,17351
IS-3743,2024-03-30T00:00:00Z,ROBO,CRITICA,3573057
IS-3744,2020-04-01T00:00:00Z,ACCIDENTE,MEDIA,18615
IS-3745,2023-12-05T00:00:00Z,VANDALISMO,ALTA,16778
IS-3746,2024-06-12T00:00:00Z,ACCIDENTE,CRITICA,5219515
IS-3747,2024-03-15T00:00:00Z,VANDALISMO,MEDIA,17111
IS-3748,2022-04-25T00:00:00Z,CAIDA,CRITICA,4737835
IS-3749,2020-10-25T00:00:00Z,ACCIDENTE,MEDIA,3960929
IS-375,2024-02-25T00:00:00Z,ROBO,MEDIA,7247916
IS-3750,2024-04-14T00:00:00Z,VANDALISMO,MEDIA,4795654
IS-3751,2023-03-20T00:00:00Z,VANDALISMO,BAJA,9294001
IS-3752,2022-01-01T00:00:00Z,ACCIDENTE,ALTA,17583
IS-3753,2024-04-22T00:00:00Z,ROBO,BAJA,17314
IS-3754,2022-03-18T00:00:00Z,CAIDA,ALTA,5246196
IS-3755,2021-04-25T00:00:00Z,CAIDA,ALTA,18117
IS-3756,2023-07-18T00:00:00Z,DANO ESTRUCTURAL,ALTA,16836
IS-3757,2023-08-14T00:00:00Z,ROBO,ALTA,17114
IS-3758,2022-12-11T00:00:00Z,DANO ESTRUCTURAL,BAJA,18257
IS-3759,2024-02-25T00:00:00Z,VANDALISMO,ALTA,17766
IS-376,2023-05-07T00:00:00Z,VANDALISMO,MEDIA,17004
IS-3760,2023-07-07T00:00:00Z,DANO ESTRUCTURAL,BAJA,5240281
IS-3761,2021-11-15T00:00:00Z,ROBO,MEDIA,17243
IS-3762,2019-11-21T00:00:00Z,CAIDA,ALTA,451569
IS-3763,2020-03-12T00:00:00Z,CAIDA,ALTA,17687
IS-3764,2022-04-10T00:00:00Z,DANO ESTRUCTURAL,BAJA,18030
IS-3765,2024-07-26T00:00:00Z,CAIDA,BAJA,17321
IS-3766,2024-02-09T00:00:00Z,DANO ESTRUCTURAL,MEDIA,18590
IS-3767,2020-12-18T00:00:00Z,VANDALISMO,CRITICA,17861
IS-3768,2022-12-31T00:00:00Z,ROBO,ALTA,17661
IS-3769,2022-11-05T00:00:00Z,ACCIDENTE,MEDIA,17177
IS-377,2023-01-31T00:00:00Z,ACCIDENTE,ALTA,18205
IS-3770,2023-07-13T00:00:00Z,ACCIDENTE,MEDIA,17356
IS-3771,2022-12-16T00:00:00Z,DANO ESTRUCTURAL,ALTA,17425
IS-3772,2022-01-13T00:00:00Z,VANDALISMO,ALTA,17674
IS-3773,2022-11-29T00:00:00Z,CAIDA,CRITICA,18312
IS-3774,2021-11-10T00:00:00Z,ACCIDENTE,ALTA,18094
IS-3775,2024-06-03T00:00:00Z,VANDALISMO,CRITICA,16961
IS-3776,2023-07-30T00:00:00Z,ACCIDENTE,CRITICA,16888
IS-3777,2020-12-17T00:00:00Z,ROBO,CRITICA,18378
IS-3778,2024-03-03T00:00:00Z,ROBO,MEDIA,5237114
IS-3779,2022-10-07T00:00:00Z,ROBO,MEDIA,16862
IS-378,2022-04-02T00:00:00Z,VANDALISMO,CRITICA,17416
IS-3780,2021-04-24T00:00:00Z,VANDALISMO,CRITICA,18313
IS-3781,2021-02-12T00:00:00Z,ROBO,ALTA,7024214
IS-3782,2021-11-23T00:00:00Z,ACCIDENTE,MEDIA,16969
IS-3783,2024-03-18T00:00:00Z,DANO ESTRUCTURAL,CRITICA,17832
IS-3784,2022-01-09T00:00:00Z,VANDALISMO,MEDIA,52159
IS-3785,2022-02-27T00:00:00Z,VANDALISMO,ALTA,17630
IS-3786,2024-07-01T00:00:00Z,DANO ESTRUCTURAL,ALTA,5653896
IS-3787,2020-07-27T00:00:00Z,CAIDA,BAJA,18518
IS-3788,2022-03-23T00:00:00Z,ACCIDENTE,MEDIA,17274
IS-3789,2022-11-13T00:00:00Z,CAIDA,CRITICA,8799554
IS-379,2022-08-30T00:00:00Z,DANO ESTRUCTURAL,CRITICA,5653914
IS-3790,2022-10-24T00:00:00Z,VANDALISMO,BAJA,18434
IS-3791,2023-11-02T00:00:00Z,VANDALISMO,ALTA,17872
IS-3792,2020-10-30T00:00:00Z,VANDALISMO,MEDIA,18510
IS-3793,2024-01-12T00:00:00Z,VANDALISMO,CRITICA,7861595
IS-3794,2020-04-20T00:00:00Z,DANO ESTRUCTURAL,ALTA,17568
IS-3795,2020-06-13T00:00:00Z,CAIDA,ALTA,17835
IS-3796,2020-05-11T00:00:00Z,CAIDA,CRITICA,17080
IS-3797,2022-09-04T00:00:00Z,ACCIDENTE,ALTA,17248
IS-3798,2022-06-28T00:00:00Z,ACCIDENTE,CRITICA,7802522
IS-3799,2024-08-05T00:00:00Z,DANO ESTRUCTURAL,CRITICA,18144
IS-38,2024-07-26T00:00:00Z,ACCIDENTE,ALTA,17026
IS-380,2023-02-06T00:00:00Z,VANDALISMO,BAJA,18268
IS-3800,2023-12-15T00:00:00Z,CAIDA,CRITICA,7074478
IS-3801,2022-02-15T00:00:00Z,VANDALISMO,CRITICA,18041
IS-3802,2023-03-09T00:00:00Z,DANO ESTRUCTURAL,MEDIA,18101
IS-3803,2021-03-01T00:00:00Z,ACCIDENTE,BAJA,18605
IS-3804,2019-12-04T00:00:00Z,CAIDA,CRITICA,17410
IS-3805,2020-04-02T00:00:00Z,ACCIDENTE,BAJA,18239
IS-3806,2022-02-06T00:00:00Z,DANO ESTRUCTURAL,ALTA,17255
IS-3807,2020-02-16T00:00:00Z,DANO ESTRUCTURAL,MEDIA,17493
IS-3808,2020-04-08T00:00:00Z,ACCIDENTE,CRITICA,18243
IS-3809,2024-02-04T00:00:00Z,CAIDA,BAJA,3740686
IS-381,2022-09-01T00:00:00Z,ACCIDENTE,BAJA,17644
IS-3810,2022-11-22T00:00:00Z,ROBO,CRITICA,17147
IS-3811,2021-08-05T00:00:00Z,VANDALISMO,BAJA,7403980
IS-3812,2023-04-07T00:00:00Z,ROBO,ALTA,52110
IS-3813,2019-12-24T00:00:00Z,DANO ESTRUCTURAL,BAJA,18061
IS-3814,2023-11-27T00:00:00Z,VANDALISMO,MEDIA,5241176
IS-3815,2022-02-17T00:00:00Z,ROBO,CRITICA,18376
IS-3816,2021-05-10T00:00:00Z,VANDALISMO,ALTA,17846
IS-3817,2024-05-16T00:00:00Z,ACCIDENTE,ALTA,18129
IS-3818,2022-08-06T00:00:00Z,DANO ESTRUCTURAL,ALTA,18128
IS-3819,2024-09-03T00:00:00Z,CAIDA,ALTA,4730844
IS-382,2020-01-06T00:00:00Z,ACCIDENTE,BAJA,4745667
IS-3820,2019-01-12T00:00:00Z,VANDALISMO,BAJA,5653881
IS-3821,2024-02-10T00:00:00Z,DANO ESTRUCTURAL,BAJA,17750
IS-3822,2023-08-04T00:00:00Z,ROBO,MEDIA,3568708
IS-3823,2020-06-18T00:00:00Z,ACCIDENTE,ALTA,16937
IS-3824,2023-05-04T00:00:00Z,ROBO,MEDIA,17552
IS-3825,2024-09-23T00:00:00Z,DANO ESTRUCTURAL,MEDIA,18444
IS-3826,2024-06-09T00:00:00Z,ROBO,BAJA,18360
IS-3827,2022-06-07T00:00:00Z,DANO ESTRUCTURAL,ALTA,16733
IS-3828,2024-04-29T00:00:00Z,DANO ESTRUCTURAL,CRITICA,52167
IS-3829,2021-09-18T00:00:00Z,CAIDA,ALTA,16667
IS-383,2023-10-01T00:00:00Z,ROBO,MEDIA,16898
IS-3830,2024-04-16T00:00:00Z,DANO ESTRUCTURAL,CRITICA,17245
IS-3831,2019-12-13T00:00:00Z,VANDALISMO,BAJA,5240107
IS-3832,2022-12-30T00:00:00Z,CAIDA,ALTA,5653806
IS-3833,2024-01-28T00:00:00Z,CAIDA,ALTA,7107695
IS-3834,2020-10-29T00:00:00Z,DANO ESTRUCTURAL,CRITICA,52229
IS-3835,2021-07-12T00:00:00Z,ACCIDENTE,ALTA,17776
IS-3836,2023-07-06T00:00:00Z,ROBO,CRITICA,18485
IS-3837,2020-01-20T00:00:00Z,VANDALISMO,MEDIA,16697
IS-3838,2024-04-22T00:00:00Z,VANDALISMO,BAJA,4731656
IS-3839,2022-12-21T00:00:00Z,ACCIDENTE,ALTA,17526
IS-384,2020-06-25T00:00:00Z,ROBO,CRITICA,18099
IS-3840,2021-01-09T00:00:00Z,CAIDA,CRITICA,18399
IS-3841,2020-11-29T00:00:00Z,VANDALISMO,MEDIA,5237112
IS-3842,2020-07-25T00:00:00Z,DANO ESTRUCTURAL,MEDIA,17852
IS-3843,2022-11-08T00:00:00Z,ROBO,CRITICA,17277
IS-3844,2019-11-16T00:00:00Z,CAIDA,BAJA,17022
IS-3845,2022-02-16T00:00:00Z,ROBO,CRITICA,17513
IS-3846,2022-04-02T00:00:00Z,ACCIDENTE,BAJA,52218
IS-3847,2024-06-12T00:00:00Z,ROBO,ALTA,8799549
IS-3848,2021-08-09T00:00:00Z,ACCIDENTE,BAJA,17075
IS-3849,2021-06-19T00:00:00Z,ACCIDENTE,MEDIA,17737
IS-385,2021-07-15T00:00:00Z,CAIDA,ALTA,17570
IS-3850,2024-01-04T00:00:00Z,DANO ESTRUCTURAL,BAJA,17943
IS-3851,2022-08-15T00:00:00Z,DANO ESTRUCTURAL,MEDIA,18196
IS-3852,2021-09-02T00:00:00Z,VANDALISMO,CRITICA,6779455
IS-3853,2024-08-27T00:00:00Z,ROBO,MEDIA,16847
IS-3854,2023-08-16T00:00:00Z,VANDALISMO,ALTA,3573054
IS-3855,2021-08-02T00:00:00Z,CAIDA,ALTA,52208
IS-3856,2022-06-26T00:00:00Z,DANO ESTRUCTURAL,ALTA,17381
IS-3857,2020-03-29T00:00:00Z,VANDALISMO,CRITICA,18123
IS-3858,2022-06-25T00:00:00Z,DANO ESTRUCTURAL,BAJA,9049658
IS-3859,2023-03-15T00:00:00Z,ROBO,MEDIA,52045
IS-386,2024-03-06T00:00:00Z,CAIDA,MEDIA,52091
IS-3860,2022-05-30T00:00:00Z,CAIDA,BAJA,451353
IS-3861,2020-12-06T00:00:00Z,ACCIDENTE,CRITICA,16725
IS-3862,2022-05-11T00:00:00Z,ACCIDENTE,CRITICA,5178801
IS-3863,2024-08-31T00:00:00Z,CAIDA,CRITICA,3990960
IS-3864,2019-12-16T00:00:00Z,ACCIDENTE,CRITICA,18461
IS-3865,2021-01-07T00:00:00Z,DANO ESTRUCTURAL,CRITICA,5240112
IS-3866,2020-01-09T00:00:00Z,VANDALISMO,CRITICA,17815
IS-3867,2023-12-22T00:00:00Z,CAIDA,BAJA,18635
IS-3868,2021-09-12T00:00:00Z,DANO ESTRUCTURAL,BAJA,3990960
IS-3869,2024-06-13T00:00:00Z,VANDALISMO,BAJA,17782
IS-387,2024-01-06T00:00:00Z,DANO ESTRUCTURAL,MEDIA,18598
IS-3870,2020-09-13T00:00:00Z,DANO ESTRUCTURAL,ALTA,17821
IS-3871,2022-09-04T00:00:00Z,ACCIDENTE,MEDIA,17877
IS-3872,2021-11-11T00:00:00Z,ACCIDENTE,CRITICA,6819612
IS-3873,2022-09-22T00:00:00Z,VANDALISMO,BAJA,5240288
IS-3874,2021-12-08T00:00:00Z,ROBO,CRITICA,18083
IS-3875,2023-06-30T00:00:00Z,DANO ESTRUCTURAL,ALTA,17820
IS-3876,2021-11-14T00:00:00Z,ROBO,MEDIA,17090
IS-3877,2021-02-01T00:00:00Z,DANO ESTRUCTURAL,MEDIA,5158861
IS-3878,2023-10-25T00:00:00Z,CAIDA,BAJA,17399
IS-3879,2020-09-05T00:00:00Z,VANDALISMO,BAJA,18494
IS-388,2024-06-16T00:00:00Z,CAIDA,ALTA,17091
IS-3880,2021-05-07T00:00:00Z,VANDALISMO,CRITICA,17545
IS-3881,2024-09-20T00:00:00Z,VANDALISMO,BAJA,16933
IS-3882,2021-03-28T00:00:00Z,CAIDA,BAJA,17475
IS-3883,2020-11-22T00:00:00Z,DANO ESTRUCTURAL,CRITICA,52902
IS-3884,2023-11-22T00:00:00Z,CAIDA,ALTA,5237132
IS-3885,2020-03-30T00:00:00Z,ROBO,MEDIA,452347
IS-3886,2020-01-25T00:00:00Z,ROBO,MEDIA,17564
IS-3887,2021-05-22T00:00:00Z,CAIDA,ALTA,16831
IS-3888,2023-08-21T00:00:00Z,DANO ESTRUCTURAL,CRITICA,17522
IS-3889,2022-08-26T00:00:00Z,ACCIDENTE,CRITICA,17708
IS-389,2020-04-08T00:00:00Z,CAIDA,CRITICA,8785368
IS-3890,2020-09-15T00:00:00Z,ROBO,MEDIA,17522
IS-3891,2022-08-27T00:00:00Z,ACCIDENTE,CRITICA,17082
IS-3892,2021-10-28T00:00:00Z,VANDALISMO,BAJA,18170
IS-3893,2023-01-16T00:00:00Z,VANDALISMO,MEDIA,17151
IS-3894,2022-01-10T00:00:00Z,DANO ESTRUCTURAL,BAJA,17347
IS-3895,2024-05-14T00:00:00Z,CAIDA,CRITICA,8775334
IS-3896,2020-01-18T00:00:00Z,ROBO,CRITICA,17851
IS-3897,2024-01-24T00:00:00Z,ROBO,CRITICA,8914015
IS-3898,2020-02-18T00:00:00Z,CAIDA,BAJA,17317
IS-3899,2020-12-29T00:00:00Z,DANO ESTRUCTURAL,BAJA,17074
IS-39,2024-03-24T00:00:00Z,DANO ESTRUCTURAL,CRITICA,4985928
IS-390,2020-08-22T00:00:00Z,VANDALISMO,CRITICA,17073
IS-3900,2024-05-13T00:00:00Z,ACCIDENTE,ALTA,17105
IS-3901,2021-03-04T00:00:00Z,ROBO,BAJA,17017
IS-3902,2020-03-19T00:00:00Z,VANDALISMO,MEDIA,18083
IS-3903,2022-08-11T00:00:00Z,DANO ESTRUCTURAL,CRITICA,18485
IS-3904,2023-07-27T00:00:00Z,CAIDA,ALTA,18551
IS-3905,2021-05-29T00:00:00Z,DANO ESTRUCTURAL,ALTA,16977
IS-3906,2023-08-06T00:00:00Z,ACCIDENTE,ALTA,18454
IS-3907,2021-03-28T00:00:00Z,VANDALISMO,ALTA,16692
IS-3908,2022-07-12T00:00:00Z,DANO ESTRUCTURAL,ALTA,17564
IS-3909,2023-07-28T00:00:00Z,ROBO,MEDIA,7862164
IS-391,2022-08-18T00:00:00Z,CAIDA,BAJA,16975
IS-3910,2023-12-23T00:00:00Z,VANDALISMO,MEDIA,3573332
IS-3911,2021-07-03T00:00:00Z,VANDALISMO,BAJA,5892353
IS-3912,2022-04-06T00:00:00Z,DANO ESTRUCTURAL,MEDIA,4731667
IS-3913,2023-01-16T00:00:00Z,ACCIDENTE,MEDIA,17582
IS-3914,2022-03-26T00:00:00Z,ROBO,MEDIA,17575
IS-3915,2023-01-12T00:00:00Z,CAIDA,CRITICA,18326
IS-3916,2022-10-14T00:00:00Z,CAIDA,MEDIA,17533
IS-3917,2024-01-22T00:00:00Z,DANO ESTRUCTURAL,ALTA,17571
IS-3918,2023-07-18T00:00:00Z,VANDALISMO,BAJA,16741
IS-3919,2023-05-12T00:00:00Z,ROBO,BAJA,52060
IS-392,2020-07-19T00:00:00Z,ROBO,CRITICA,5071591
IS-3920,2023-10-14T00:00:00Z,VANDALISMO,CRITICA,17477
IS-3921,2023-10-20T00:00:00Z,DANO ESTRUCTURAL,ALTA,18512
IS-3922,2023-04-17T00:00:00Z,CAIDA,MEDIA,16911
IS-3923,2024-01-20T00:00:00Z,VANDALISMO,ALTA,16712
IS-3924,2021-06-23T00:00:00Z,VANDALISMO,MEDIA,16660
IS-3925,2019-12-31T00:00:00Z,ACCIDENTE,MEDIA,9046724
