ID,FECHA_REPORTE,TIPO_INCIDENTE,GRAVEDAD,AreaRecreativaID
3089,28/12/2021,Daño estructural,Alta,7127772
3090,2023/06/11,Vándálísmó,Baja,17502
3091,2023-09-04,Caída,Crítica,18623
3092,09/12/2022,Robo,Alta,17982
3093,2024-05-13,Caída,Crítica,18124
3094,24/06/2022,Daño estructural,Media,17662
3095,20-03-2022,Caída,Crítica,17623
3096,22-03-2020,Robo,Media,16722
3097,07/10/2022,Caída,Media,18307
3098,10-03-2022,Accídénté,Crítica,18264
3099,2021/10/14,Robo,Alta,18263
3100,2020-04-24,Vandalismo,Media,16924
3101,2024/01/15,Vándálísmó,Baja,17362
3102,2024/04/12,Accidente,Crítica,17147
3103,08/09/2020,Vándálísmó,Crítica,17734
3104,26/05/2024,Vandalismo,Crítica,7886698
3105,16/03/2022,Daño estructural,Media,9295425
3106,2023/02/27,Daño estructural,Alta,17835
3107,20/12/2019,Robo,Alta,52124
3108,2024-05-10,Caída,Baja,5653903
3109,10/12/2019,Vandalismo,Alta,17470
3110,11-09-2020,Cáídá,Baja,17285
3111,29/05/2020,Accidente,Media,3531286
3112,04-16-2020,Caída,Crítica,5246183
3113,2019-12-14,Robo,Crítica,17751
3114,17/11/2021,Dáñó éstrúctúrál,Crítica,17128
3115,31-05-2021,Robo,Media,16768
3116,18-08-2021,Daño estructural,Baja,7853205
3117,2020/04/13,Robo,Alta,17916
3118,2022/11/26,Robo,Alta,16835
3119,2023/06/13,Robo,Media,5237135
3120,2021/10/19,Robo,Alta,17249
3121,24/05/2021,Caída,Baja,8914013
3122,2023-10-13,Vandalismo,Media,18263
3123,04/12/2019,Dáñó éstrúctúrál,Media,18519
3124,2023/10/26,Vandalismo,Crítica,18555
3125,06-06-2021,Cáídá,Alta,17772
3126,02-17-2021,Vandalismo,Alta,5802272
3127,13-03-2022,Accidente,Media,7928425
3128,29/04/2021,Robo,Media,5213820
3129,2021/06/13,Vandalismo,Media,17580
3130,12/01/2021,Daño estructural,Alta,17859
3131,22-10-2023,Caída,Media,52058
3132,2022/11/19,Daño estructural,Alta,18319
3133,24-10-2022,Accidente,Baja,17353
3134,25/07/2021,Accidente,Baja,17793
3135,2022-06-04,Vandalismo,Media,16977
3136,30/06/2022,Caída,Media,52046
3137,2023/05/27,Róbó,Baja,52107
3138,2021/12/09,Accidente,Crítica,16834
3139,2022-07-26,Robo,Crítica,18193
3140,10-07-2024,Caída,Crítica,17217
3141,2023-09-16,Accidente,Crítica,17314
3142,09-05-2023,Robo,Crítica,17256
3143,30/12/2019,Accidente,Crítica,17857
3144,2022-09-02,Dáñó éstrúctúrál,Media,17979
3145,2023-02-25,Robo,Baja,18289
3146,2021/03/28,Vandalismo,Alta,4730800
3147,2021-09-23,Robo,Alta,17389
3148,28-02-2024,Robo,Media,18101
3149,2021/10/29,Caída,Media,17962
3150,25/03/2022,Caída,Alta,52170
3151,27/05/2024,Robo,Baja,52121
3152,2023/07/30,Robo,Alta,52135
3153,29/08/2023,Accidente,Alta,18397
3154,27-10-2023,Robo,Baja,17622
3155,23/04/2020,Daño estructural,Alta,52155
3156,2023/02/14,Accidente,Media,4988166
3157,08-06-2024,Accídénté,Media,17061
3158,08-28-2024,Robo,Media,16941
3159,07-05-2023,Daño estructural,Alta,18050
3160,24/03/2020,Cáídá,Crítica,17984
3161,20-09-2021,Vandalismo,Crítica,17835
3162,2024/07/05,Vandalismo,Crítica,18340
3163,05-16-2021,Vandalismo,Media,4997106
3164,10/11/2019,Robo,Media,7841427
3165,08-29-2021,Vandalismo,Crítica,17620
3166,05/04/2023,Caída,Baja,17155
3167,01-04-2023,Daño estructural,Baja,18396
3168,21-07-2020,Accídénté,Media,7021646
3169,18-05-2023,Vandalismo,Media,52174
3170,18/01/2023,Daño estructural,Baja,5653971
3171,2021-07-04,Robo,Crítica,17149
3172,2021/06/11,Caída,Alta,18620
3173,07/02/2024,Accidente,Crítica,17122
3174,09-04-2024,Daño estructural,Alta,17505
3175,2024/07/05,Accídénté,Crítica,7107699
3176,04/10/2022,Accídénté,Crítica,17624
3177,02/09/2020,Accidente,Alta,18277
3178,2023/01/18,Accídénté,Alta,5178801
3179,22/10/2019,Daño estructural,Baja,52127
3180,05/10/2022,Vandalismo,Media,7802438
3181,2019-10-21,Caída,Crítica,7602200
3182,28-09-2021,Accidente,Baja,18536
3183,2021-12-18,Vandalismo,Crítica,17831
3184,10-11-2022,Robo,Alta,18249
3185,2023-02-10,Daño estructural,Alta,18504
3186,2021/06/02,Vandalismo,Alta,52205
3187,03-20-2021,Vándálísmó,Baja,9237483
3188,03-18-2024,Vandalismo,Alta,17490
3189,2020-11-15,Daño estructural,Crítica,17568
3190,19/02/2022,Daño estructural,Alta,7403983
3191,2019-12-11,Vandalismo,Crítica,16787
3192,2021/06/25,Caída,Crítica,52130
3193,13/11/2022,Robo,Alta,17644
3194,2023-06-23,Cáídá,Baja,17908
3195,26/12/2019,Caída,Baja,18026
3196,23/04/2020,Cáídá,Crítica,17971
3197,02-27-2023,Daño estructural,Baja,17337
3198,24-12-2020,Vandalismo,Alta,7180264
3199,2023-06-19,Daño estructural,Alta,17389
3200,05-13-2024,Vandalismo,Baja,3962563
3201,2023/01/12,Accidente,Alta,8799632
3202,27/10/2023,Robo,Baja,18580
3203,17-04-2022,Róbó,Baja,18242
3204,2022/10/17,Caída,Alta,5010682
3205,2021-05-01,Vándálísmó,Alta,17615
3206,2021/11/20,Daño estructural,Media,17589
3207,2019/11/07,Robo,Baja,7802464
3208,2019-11-27,Vandalismo,Media,17203
3209,24-11-2022,Daño estructural,Crítica,17904
3210,30-07-2021,Vandalismo,Media,17124
3211,2021-09-10,Caída,Alta,18023
3212,12-11-2020,Accidente,Alta,52068
3213,19-02-2024,Caída,Crítica,17834
3214,2022/08/28,Caída,Alta,16844
3215,29-07-2021,Accidente,Alta,4940263
3216,04/06/2022,Accídénté,Crítica,17495
3217,08/10/2022,Vándálísmó,Media,7021646
3218,2021-04-06,Vandalismo,Media,18257
3219,13-07-2020,Róbó,Media,18255
3220,2024/08/05,Daño estructural,Crítica,4986445
3221,2020/04/21,Accidente,Media,8786012
3222,08/09/2022,Robo,Alta,5240281
3223,12-08-2021,Vandalismo,Crítica,7882656
3224,2024/06/12,Caída,Crítica,7853205
3225,2024/02/05,Caída,Alta,17459
3226,14/07/2022,Cáídá,Media,52196
3227,28-08-2020,Vandalismo,Crítica,17739
3228,2023-06-12,Caída,Alta,17591
3229,02-08-2022,Cáídá,Crítica,17898
3230,2019-11-10,Robo,Crítica,17596
3231,27/02/2022,Accidente,Crítica,18151
3232,2020/12/11,Vandalismo,Crítica,18015
3233,2023-09-06,Dáñó éstrúctúrál,Alta,18526
3234,04-25-2023,Accidente,Media,17405
3235,2023-05-07,Accidente,Crítica,18425
3236,23-12-2022,Accídénté,Media,17692
3237,2021/07/18,Róbó,Alta,16671
3238,06-30-2023,Vandalismo,Baja,17518
3239,2022-10-13,Vandalismo,Baja,3971913
3240,25-02-2021,Robo,Media,5237115
3241,12-09-2019,Daño estructural,Media,5653877
3242,01-08-2020,Robo,Alta,17154
3243,02/11/2021,Daño estructural,Crítica,17046
3244,22-03-2020,Accidente,Media,18359
3245,27/01/2020,Daño estructural,Alta,16958
3246,22/06/2022,Caída,Baja,18134
3247,24/06/2022,Accídénté,Crítica,5213825
3248,2024/07/19,Accídénté,Alta,17987
3249,14/08/2024,Caída,Alta,16966
3250,04-16-2021,Daño estructural,Media,17753
3251,09-10-2020,Cáídá,Baja,17995
3252,2022-08-27,Róbó,Alta,17448
3253,2020/01/30,Accidente,Baja,7928004
3254,22/03/2023,Vandalismo,Baja,5237135
3255,26-01-2022,Vandalismo,Alta,7902175
3256,25-03-2024,Caída,Baja,17089
3257,03-13-2021,Caída,Alta,17996
3258,26-03-2021,Robo,Baja,5237128
3259,25-10-2022,Accidente,Alta,17383
3260,2021-01-30,Robo,Media,16660
3261,2020-05-06,Róbó,Alta,17948
3262,06-03-2021,Daño estructural,Baja,17271
3263,16-12-2022,Vándálísmó,Alta,4989404
3264,2024/06/06,Dáñó éstrúctúrál,Crítica,18556
3265,2021/01/10,Accidente,Crítica,16898
3266,08-18-2023,Accidente,Media,17111
3267,2024-02-03,Cáídá,Baja,17208
3268,17-11-2023,Róbó,Alta,8775334
3269,07-10-2020,Róbó,Crítica,17247
3270,13-11-2022,Vandalismo,Alta,17219
3271,2022/05/21,Vandalismo,Alta,3568177
3272,07-08-2022,Accidente,Media,16684
3273,01-05-2021,Daño estructural,Media,17510
3274,26-01-2024,Accidente,Crítica,52084
3275,2023/09/30,Accidente,Alta,18567
3276,2021/05/04,Vandalismo,Crítica,17865
3277,2022/11/28,Accidente,Crítica,16753
3278,2021-10-20,Vandalismo,Crítica,18102
3279,26-11-2020,Accidente,Media,17169
3280,2022/11/30,Daño estructural,Baja,17957
3281,01/03/2022,Caída,Crítica,16697
3282,04/04/2021,Accidente,Crítica,17991
3283,2024/02/29,Vándálísmó,Alta,52143
3284,07-09-2021,Vandalismo,Media,17126
3285,2022/08/28,Robo,Media,18420
3286,2020-01-30,Vándálísmó,Baja,17372
3287,28/08/2024,Accidente,Baja,5237131
3288,2020-10-16,Cáídá,Crítica,16792
3289,05/04/2024,Robo,Media,18628
3290,03-06-2020,Robo,Alta,17056
3291,2022-08-08,Caída,Alta,17875
3292,2022/02/15,Cáídá,Crítica,5246197
3293,2021/12/15,Accidente,Crítica,52108
3294,06/01/2020,Caída,Alta,18321
3295,29-12-2022,Accidente,Media,7839105
3296,28-06-2021,Daño estructural,Baja,17663
3297,02-09-2021,Daño estructural,Baja,17751
3298,2019-11-16,Accídénté,Media,7107707
3299,2023/07/16,Daño estructural,Media,18200
3300,29/10/2021,Vandalismo,Baja,17204
3301,06/12/2020,Accidente,Media,18556
3302,2021/06/22,Vandalismo,Media,17078
3303,2021/07/16,Vandalismo,Alta,5237120
3304,2021/08/08,Cáídá,Crítica,18552
3305,03/05/2020,Accidente,Crítica,17007
3306,2023/07/22,Caída,Crítica,52047
3307,2022/02/03,Robo,Baja,17741
3308,01-06-2020,Accidente,Alta,16756
3309,2021/01/05,Vándálísmó,Media,18178
3310,2022-01-12,Accidente,Crítica,17712
3311,06/05/2024,Daño estructural,Media,18089
3312,16/01/2021,Accidente,Alta,52159
3313,06/05/2021,Robo,Crítica,18525
3314,28/04/2020,Caída,Alta,5213821
3315,2024-03-31,Accídénté,Crítica,18338
3316,2021/06/08,Caída,Media,52079
3317,29/08/2021,Robo,Baja,5240278
3318,2020/09/22,Vandalismo,Alta,18209
3319,18/07/2021,Vandalismo,Baja,16762
3320,03-11-2020,Vandalismo,Alta,18483
3321,08-12-2023,Caída,Crítica,3568177
3322,20-05-2023,Accidente,Alta,16830
3323,2024-07-29,Caída,Crítica,16738
3324,11-19-2019,Accídénté,Baja,17520
3325,2024-07-23,Vandalismo,Baja,18187
3326,03/06/2021,Róbó,Media,17395
3327,08/04/2020,Caída,Baja,17278
3328,2022-10-12,Robo,Baja,18316
3329,09-18-2023,Accidente,Crítica,17484
3330,2024/05/27,Róbó,Media,17259
3331,06-20-2024,Accidente,Media,52193
3332,25/04/2024,Róbó,Crítica,9348753
3333,2023/02/15,Vandalismo,Crítica,8914015
3334,2020-03-09,Dáñó éstrúctúrál,Crítica,16913
3335,2021/10/29,Accídénté,Baja,18512
3336,2024-09-03,Cáídá,Baja,17301
3337,21/12/2019,Cáídá,Baja,16719
3338,2024-07-15,Robo,Baja,17421
3339,2022/11/04,Caída,Baja,5240276
3340,07-19-2022,Robo,Crítica,7906811
3341,16/06/2023,Vandalismo,Media,17557
3342,2020/01/10,Caída,Alta,18261
3343,27-08-2024,Accídénté,Baja,17858
3344,2023-12-08,Caída,Alta,8799554
3345,2023/07/10,Accidente,Alta,5218470
3346,2023/06/04,Accidente,Media,17969
3347,07-25-2023,Daño estructural,Baja,17389
3348,17/05/2023,Vandalismo,Baja,17662
3349,01-16-2023,Vándálísmó,Media,17108
3350,27-03-2022,Daño estructural,Media,17938
3351,23/09/2021,Vandalismo,Alta,8799532
3352,10-28-2019,Caída,Baja,16787
3353,19-08-2020,Cáídá,Baja,18590
3354,14-04-2021,Accidente,Media,5237118
3355,2021/03/16,Accidente,Baja,17832
3356,04-06-2021,Daño estructural,Baja,7247845
3357,31/01/2022,Daño estructural,Baja,17289
3358,2022/06/30,Caída,Media,17886
3359,2022-05-10,Dáñó éstrúctúrál,Alta,17518
3360,10/12/2023,Accidente,Media,5219515
3361,2023/02/25,Accidente,Baja,18100
3362,08-17-2024,Robo,Baja,16718
3363,2022/03/21,Accidente,Baja,5241186
3364,26/05/2024,Daño estructural,Crítica,18295
3365,12-23-2023,Robo,Alta,4737844
3366,2024-01-12,Accidente,Media,5241187
3367,19/01/2022,Vandalismo,Baja,7280401
3368,2022-07-04,Daño estructural,Baja,18236
3369,2019/12/12,Vandalismo,Baja,3573052
3370,04-04-2023,Caída,Alta,17837
3371,12-08-2021,Vándálísmó,Media,17088
3372,13/01/2022,Caída,Crítica,52136
3373,2020-09-13,Vandalismo,Alta,9235167
3374,06-01-2021,Vandalismo,Baja,17569
3375,28/05/2023,Robo,Alta,16726
3376,12-04-2022,Caída,Baja,17919
3377,2024-07-20,Robo,Alta,17758
3378,25/07/2022,Vandalismo,Alta,18227
3379,2022-11-02,Robo,Crítica,17047
3380,2024-10-01,Róbó,Baja,18604
3381,22-08-2023,Vándálísmó,Alta,17279
3382,24/02/2022,Cáídá,Media,52160
3383,2021/04/05,Robo,Media,17710
3384,09/08/2022,Vandalismo,Baja,17672
3385,10-17-2021,Daño estructural,Media,4749898
3386,2021-10-28,Vandalismo,Alta,451351
3387,12-05-2023,Accidente,Media,18022
3388,10/01/2021,Vandalismo,Crítica,6819613
3389,2023/09/06,Cáídá,Baja,8799547
3390,2020/12/26,Robo,Media,17288
3391,2022-06-05,Caída,Media,17281
3392,01-06-2021,Accidente,Crítica,5246197
3393,10-11-2020,Accidente,Crítica,7129053
3394,2020/04/28,Vandalismo,Crítica,16914
3395,08-03-2021,Robo,Media,18630
3396,10-02-2023,Dáñó éstrúctúrál,Baja,17323
3397,2021-12-27,Accidente,Alta,18019
3398,03-19-2020,Vándálísmó,Media,16658
3399,05/11/2020,Accidente,Crítica,18398
3400,01-06-2020,Vandalismo,Baja,16905
3401,13-04-2021,Accidente,Crítica,451442
3402,2022/08/28,Vandalismo,Baja,18374
3403,2023-03-04,Daño estructural,Baja,9348753
3404,30/10/2023,Robo,Crítica,5220259
3405,2020-05-01,Vandalismo,Alta,17586
3406,2020/04/13,Cáídá,Crítica,18568
3407,05-01-2021,Caída,Alta,16757
3408,29-05-2021,Robo,Media,16750
3409,10/04/2021,Robo,Alta,5241172
3410,2020/04/21,Accidente,Baja,17015
3411,2024-06-16,Accidente,Media,4730835
3412,10-20-2019,Daño estructural,Crítica,4983958
3413,2021-01-24,Vandalismo,Baja,17906
3414,09-08-2024,Robo,Media,17094
3415,10-10-2022,Accidente,Alta,17300
3416,2023-11-28,Daño estructural,Media,16811
3417,18-07-2020,Vándálísmó,Media,17000
3418,06/07/2024,Vandalismo,Media,52228
3419,10-24-2023,Caída,Alta,18379
3420,19/03/2024,Dáñó éstrúctúrál,Crítica,5237123
3421,2021-10-23,Robo,Media,18582
3422,2023-11-26,Caída,Media,5209994
3423,31/08/2020,Vandalismo,Baja,17092
3424,21-06-2023,Vandalismo,Crítica,17637
3425,29/10/2023,Robo,Alta,17103
3426,2020-07-05,Daño estructural,Alta,18578
3427,09-03-2023,Cáídá,Crítica,17336
3428,2024/03/24,Accidente,Media,52201
3429,2023/09/24,Daño estructural,Media,5220679
3430,07-14-2022,Daño estructural,Crítica,7142118
3431,11-24-2020,Accidente,Baja,52127
3432,2021-02-07,Vandalismo,Media,9049658
3433,2021-09-12,Caída,Baja,18534
3434,26/06/2021,Daño estructural,Media,17207
3435,2021/04/29,Róbó,Alta,17580
3436,2023/06/28,Robo,Crítica,17311
3437,05-25-2021,Accidente,Media,17521
3438,30/08/2022,Accidente,Crítica,9181989
3439,2023-10-06,Robo,Crítica,17988
3440,19-01-2020,Robo,Alta,9492997
3441,2024-07-21,Daño estructural,Alta,16984
3442,2024/06/25,Robo,Media,9237483
3443,15-12-2021,Dáñó éstrúctúrál,Alta,17834
3444,2019/10/30,Róbó,Media,16986
3445,12-25-2019,Vandalismo,Baja,18123
3446,04-04-2024,Accidente,Alta,18510
3447,13/11/2019,Caída,Crítica,5214638
3448,06-08-2020,Accidente,Baja,18101
3449,2022/06/11,Accídénté,Crítica,17710
3450,06-03-2024,Caída,Alta,17957
3451,2023-03-26,Caída,Media,17721
3452,2020-09-14,Vandalismo,Media,16921
3453,2022-05-15,Robo,Baja,5197210
3454,31-03-2022,Robo,Baja,17325
3455,2022/08/14,Robo,Crítica,17213
3456,2020-01-02,Robo,Media,18014
3457,06-18-2020,Robo,Crítica,52197
3458,2022-04-28,Vandalismo,Alta,18103
3459,2020/02/14,Daño estructural,Media,17481
3460,19/03/2022,Caída,Baja,16683
3461,07/05/2024,Caída,Baja,17945
3462,2024/08/16,Caída,Media,17484
3463,2021-05-26,Róbó,Media,17684
3464,2021/02/16,Caída,Alta,4704508
3465,2023-02-26,Accídénté,Media,17027
3466,26-09-2023,Dáñó éstrúctúrál,Alta,6907760
3467,31-12-2022,Caída,Alta,17923
3468,2021/09/04,Accidente,Baja,16965
3469,08-02-2023,Daño estructural,Baja,16940
3470,2021/12/18,Vándálísmó,Crítica,17850
3471,09/07/2023,Caída,Alta,17306
3472,12-19-2021,Accidente,Alta,17118
3473,2023/08/19,Caída,Alta,17311
3474,23/07/2020,Robo,Alta,17053
3475,06-08-2020,Caída,Crítica,8775336
3476,25-11-2020,Robo,Baja,16696
3477,2024-03-03,Caída,Media,17251
3478,09-07-2024,Robo,Media,16751
3479,02-07-2023,Dáñó éstrúctúrál,Media,17899
3480,2022-12-24,Daño estructural,Alta,18279
3481,05-27-2020,Dáñó éstrúctúrál,Crítica,17943
3482,05-09-2022,Accidente,Crítica,16686
3483,2023/12/03,Robo,Alta,17531
3484,2020-09-14,Accidente,Baja,17821
3485,21/05/2024,Accidente,Media,17173
3486,03-06-2024,Vandalismo,Crítica,5071645
3487,07-06-2020,Daño estructural,Crítica,3569222
3488,2022-04-14,Accidente,Crítica,6819611
3489,19/12/2021,Daño estructural,Baja,16877
3490,2020-06-18,Cáídá,Alta,17015
3491,2022-08-26,Caída,Baja,7595816
3492,22/05/2020,Cáídá,Baja,17273
3493,2020-10-29,Daño estructural,Crítica,18322
3494,2020/06/12,Vandalismo,Alta,17007
3495,2024/01/27,Accidente,Crítica,7107055
3496,2023/08/05,Vandalismo,Crítica,17473
3497,03-19-2020,Accidente,Alta,16768
3498,2020-03-27,Robo,Baja,16993
3499,2023/06/21,Accidente,Baja,16727
3500,19/01/2024,Accídénté,Alta,18016
3501,07/07/2020,Vandalismo,Media,7125670
3502,2020/06/07,Vándálísmó,Alta,16954
3503,2023-07-08,Caída,Crítica,17830
3504,2022-06-30,Accidente,Alta,18126
3505,17/09/2020,Robo,Crítica,3573015
3506,01-30-2024,Robo,Baja,16774
3507,10-31-2022,Caída,Media,17073
3508,20/05/2020,Caída,Media,5241168
3509,27-06-2024,Caída,Media,17511
3510,2024/06/04,Accidente,Media,7168553
3511,2024-05-15,Caída,Media,17372
3512,22-11-2020,Daño estructural,Baja,16761
3513,20/03/2021,Vándálísmó,Media,18467
3514,2023/01/28,Vandalismo,Baja,17273
3515,25-11-2020,Vandalismo,Media,18272
3516,2023-11-21,Caída,Alta,4985689
3517,22/03/2023,Róbó,Media,16969
3518,2020/07/03,Dáñó éstrúctúrál,Crítica,16747
3519,2019/12/14,Caída,Media,18595
3520,03-12-2023,Caída,Baja,17784
3521,15/09/2022,Daño estructural,Alta,7126577
3522,07-15-2021,Caída,Baja,8776034
3523,2022/06/29,Caída,Crítica,5241176
3524,11/11/2021,Daño estructural,Crítica,16981
3525,2020-12-04,Vandalismo,Crítica,17617
3526,05-30-2022,Dáñó éstrúctúrál,Alta,17892
3527,2024-10-01,Vandalismo,Crítica,16766
3528,04/07/2021,Dáñó éstrúctúrál,Baja,18295
3529,2024/07/01,Vandalismo,Media,7162545
3530,2023-10-05,Daño estructural,Crítica,17725
3531,2022/08/25,Accidente,Crítica,17869
3532,19-07-2023,Dáñó éstrúctúrál,Baja,16896
3533,2020/10/22,Robo,Alta,17350
3534,04-23-2020,Caída,Alta,17411
3535,24-10-2019,Vandalismo,Crítica,17682
3536,12-27-2022,Accidente,Baja,17596
3537,2022/05/22,Cáídá,Media,17092
3538,15-02-2024,Accidente,Crítica,18431
3539,2024/05/31,Robo,Media,17291
3540,2022-08-23,Vandalismo,Crítica,4749896
3541,2020/02/14,Daño estructural,Crítica,16989
3542,05/12/2021,Caída,Crítica,52166
3543,2022-11-01,Robo,Media,17024
3544,01-20-2020,Caída,Baja,17798
3545,09-23-2020,Daño estructural,Media,18081
3546,13-01-2023,Vandalismo,Crítica,6819618
3547,25-05-2021,Accidente,Alta,18288
3548,2023/12/24,Vandalismo,Media,18437
3549,29/06/2022,Accidente,Alta,17593
3550,08-31-2024,Vándálísmó,Baja,7840483
3551,06/11/2019,Dáñó éstrúctúrál,Alta,18505
3552,2024/09/03,Daño estructural,Crítica,18018
3553,17-01-2022,Vandalismo,Alta,3531286
3554,12-13-2020,Róbó,Baja,52226
3555,25-08-2024,Accídénté,Media,17934
3556,09-11-2021,Vándálísmó,Crítica,18639
3557,2022/06/25,Daño estructural,Media,17075
3558,2022-06-23,Robo,Media,16723
3559,27/06/2021,Vandalismo,Crítica,17465
3560,2024-01-06,Caída,Baja,5653851
3561,2020-08-27,Caída,Baja,16993
3562,06-06-2020,Daño estructural,Media,5195695
3563,24-01-2023,Caída,Crítica,17567
3564,02-04-2021,Daño estructural,Baja,16880
3565,26/11/2019,Vandalismo,Crítica,17701
3566,09-02-2024,Robo,Crítica,17993
3567,2023/12/21,Vándálísmó,Media,7165658
3568,27/09/2022,Vandalismo,Baja,52166
3569,2021/07/18,Dáñó éstrúctúrál,Crítica,17698
3570,09-08-2021,Dáñó éstrúctúrál,Crítica,18161
3571,2023-06-13,Accidente,Baja,17286
3572,2022/06/24,Accidente,Baja,452347
3573,11-08-2021,Dáñó éstrúctúrál,Alta,17484
3574,2023/06/25,Vandalismo,Alta,17514
3575,18-08-2023,Daño estructural,Alta,18272
3576,03-08-2021,Accidente,Media,17115
3577,29/03/2024,Robo,Crítica,18124
3578,2023-11-28,Accidente,Media,4749897
3579,2023-10-24,Caída,Media,17932
3580,25-03-2024,Caída,Media,17801
3581,2023-05-10,Accidente,Crítica,17333
3582,02-27-2020,Accidente,Alta,4737942
3583,2022/01/11,Robo,Crítica,7882656
3584,23-02-2023,Daño estructural,Alta,18568
3585,20/09/2022,Cáídá,Alta,4737855
3586,2023/07/05,Vandalismo,Crítica,52088
3587,2022/01/05,Daño estructural,Alta,18482
3588,09-12-2022,Robo,Crítica,5654053
3589,2020/09/10,Accídénté,Crítica,52216
3590,16-03-2023,Accidente,Crítica,52086
3591,2023/02/09,Caída,Crítica,18378
3592,2023-06-26,Cáídá,Baja,18132
3593,11-27-2022,Caída,Crítica,5010682
3594,22-10-2020,Cáídá,Alta,17384
3595,2023/11/25,Daño estructural,Crítica,4730844
3596,11/01/2022,Caída,Crítica,18237
3597,18/03/2021,Accidente,Alta,18354
3598,24/02/2022,Vandalismo,Crítica,17742
3599,2024-06-14,Accidente,Crítica,17079
3600,26-12-2022,Robo,Media,18397
3601,2022-08-21,Accidente,Baja,4987160
3602,03-05-2023,Dáñó éstrúctúrál,Media,16716
3603,07/04/2021,Robo,Media,17371
3604,2023/05/15,Robo,Alta,17839
3605,2023/11/14,Accidente,Baja,17282
3606,14/08/2022,Robo,Baja,5237115
3607,27/12/2019,Robo,Crítica,18562
3608,09-20-2024,Daño estructural,Alta,52144
3609,2022/04/05,Accidente,Alta,17617
3610,2022/04/15,Robo,Media,18296
3611,10-10-2020,Accidente,Crítica,18599
3612,2021-02-11,Daño estructural,Alta,17539
3613,06-06-2023,Accidente,Baja,17861
3614,2022/07/27,Róbó,Baja,17347
3615,04-04-2021,Daño estructural,Baja,17294
3616,2021/10/10,Accidente,Media,7902706
3617,2023-06-18,Daño estructural,Alta,17967
3618,2021-05-07,Caída,Alta,17890
3619,07-09-2023,Caída,Alta,18560
3620,02/11/2019,Daño estructural,Baja,9391954
3621,2020/04/21,Caída,Media,3566353
3622,04-04-2022,Vandalismo,Media,6819625
