ID,PUNTUACION_ACCESIBILIDAD,PUNTUACION_CALIDAD,COMENTARIOS,AreaRecreativaID,FECHA
4375,4,4,Excelente,17410,2021-07-24
4376,5,5,Excelente,16733,05-14-2023
4377,4,3,Muy bueno,18597,2022-01-14
4378,2,2,Aceptable,17686,24/04/2023
4379,4,4,Excelente,18184,12/07/2022
4380,3,3,Muy bueno,18543,2022-01-10
4381,3,2,Aceptable,17661,23-11-2022
4382,3,3,Muy bueno,18047,20/10/2021
4383,2,1,Regular,17072,24-09-2021
4384,3,3,Muy bueno,8799604,18/11/2021
4385,3,4,Muy bueno,5246189,2021/12/26
4386,5,5,Excelente,9272789,13-05-2022
4387,5,5,Excelente,17855,20-10-2022
4388,3,3,Muy bueno,3530623,2022/04/25
4389,1,1,Deficiente,16825,2021/03/13
4390,4,3,Muy bueno,16855,2021-08-11
4391,4,4,Excelente,17114,06-05-2023
4392,5,4,Excelente,18004,20/02/2023
4393,2,2,Aceptable,17082,12-07-2022
4394,4,5,Excelente,18252,31/08/2022
4395,3,4,Muy bueno,17653,2023-04-22
4396,4,4,Excelente,451531,2022/01/29
4397,5,4,Excelente,18548,03-05-2022
4398,2,3,Aceptable,5246189,03/06/2022
4399,1,1,Deficiente,18274,2023-07-21
4400,2,2,Aceptable,17506,03-20-2022
4401,5,5,Excelente,17060,07-10-2022
4402,5,5,Excelente,17958,2023/05/04
4403,2,3,Aceptable,3573005,21-04-2023
4404,1,2,Regular,17291,2022/03/27
4405,4,3,Muy bueno,8907324,2023/10/10
4406,1,1,Deficiente,5240325,2021-09-21
4407,2,1,Regular,16762,2023-09-29
4408,4,5,Excelente,17542,08/09/2022
4409,3,2,Aceptable,7838875,11-25-2023
4410,3,3,Muy bueno,18241,2023-07-14
4411,3,4,Muy bueno,17429,2021/07/06
4412,3,4,Muy bueno,18515,29-04-2021
4413,2,2,Aceptable,17135,02-16-2022
4414,5,4,Excelente,5240279,2021/09/03
4415,3,3,Muy bueno,4730886,2023/12/17
4416,1,1,Deficiente,52079,2021-05-25
4417,4,3,Muy bueno,17702,08-06-2022
4418,5,4,Excelente,7537965,2021-11-02
4419,5,4,Excelente,16768,2021-06-06
4420,3,2,Aceptable,18510,11-09-2022
4421,3,4,Muy bueno,52124,13-08-2022
4422,1,1,Deficiente,17985,05-01-2023
4423,5,5,Excelente,16988,2023-09-27
4424,3,4,Muy bueno,7861574,08/08/2022
4425,5,5,Excelente,17438,07-23-2021
4426,3,2,Aceptable,17133,12-07-2021
4427,1,2,Regular,18539,27-10-2022
4428,4,3,Muy bueno,17760,01-22-2021
4429,4,5,Excelente,18392,2021/07/26
4430,4,5,Excelente,16896,2021/11/12
4431,4,4,Excelente,52154,28-02-2023
4432,1,1,Deficiente,16711,2021-08-14
4433,1,1,Deficiente,17389,04-26-2021
4434,3,3,Muy bueno,16737,2021-03-04
4435,1,1,Deficiente,17027,2021/01/15
4436,4,4,Excelente,17395,26/09/2021
4437,5,5,Excelente,5240278,12-19-2023
4438,2,1,Regular,52170,2021-07-25
4439,1,1,Deficiente,8799600,2022/10/31
4440,4,5,Excelente,17214,30-07-2023
4441,5,4,Excelente,17422,28/10/2022
4442,5,5,Excelente,17629,01-06-2021
4443,1,2,Regular,18269,2021-05-17
4444,5,5,Excelente,52211,2021/01/01
4445,2,3,Aceptable,16924,25-08-2022
4446,1,2,Regular,18054,18/07/2023
4447,5,4,Excelente,3569191,18/08/2023
4448,4,3,Muy bueno,18149,2021-01-07
4449,5,5,Excelente,16822,2021-03-01
4450,1,1,Deficiente,18347,2023-07-31
4451,3,4,Muy bueno,17969,2021/03/22
4452,4,4,Excelente,3611795,22/05/2021
4453,4,5,Excelente,5213833,2022-10-07
4454,5,4,Excelente,7142118,28-10-2023
4455,3,4,Muy bueno,5237136,2023-09-04
4456,1,1,Deficiente,18089,06/04/2021
4457,5,4,Excelente,17957,2023/11/16
4458,2,1,Regular,16799,03-20-2023
4459,3,4,Muy bueno,18189,2023-10-28
4460,4,3,Muy bueno,52214,2021-11-25
4461,4,4,Excelente,3558513,2023-07-13
4462,5,5,Excelente,18358,12-01-2023
4463,2,2,Aceptable,17150,26-10-2021
4464,1,1,Deficiente,451321,08-16-2021
4465,2,1,Regular,7595816,27-07-2022
4466,3,3,Muy bueno,52220,21-11-2021
4467,3,2,Aceptable,17470,2021/04/02
4468,3,4,Muy bueno,16955,2023-08-24
4469,2,3,Aceptable,5132777,10-05-2021
4470,4,5,Excelente,17156,2023/01/27
4471,5,5,Excelente,9179375,11-10-2021
4472,5,5,Excelente,17254,01-26-2022
4473,1,2,Regular,17840,2021/12/09
4474,4,5,Excelente,18500,2022/07/02
4475,3,4,Muy bueno,17851,28/06/2022
4476,4,5,Excelente,16871,08-07-2021
4477,5,5,Excelente,18115,14-03-2021
4478,2,3,Aceptable,17097,2022/05/04
4479,2,2,Aceptable,16773,04/10/2022
4480,5,5,Excelente,3576117,05-20-2021
4481,4,4,Excelente,7247843,21/10/2023
4482,3,3,Muy bueno,5237120,20/03/2023
4483,3,2,Aceptable,18616,2022/04/12
4484,4,3,Muy bueno,18388,2023/12/04
4485,4,3,Muy bueno,4749897,2021-06-15
4486,2,1,Regular,9492866,25/08/2023
4487,4,4,Excelente,17202,03-13-2021
4488,4,4,Excelente,17464,2022-03-06
4489,5,5,Excelente,17944,2023-03-02
4490,2,1,Regular,18258,02-07-2023
4491,2,2,Aceptable,18617,03/10/2023
4492,5,5,Excelente,18550,05-13-2023
4493,2,2,Aceptable,18546,2022-09-05
4494,5,4,Excelente,18312,16/11/2021
4495,1,1,Deficiente,17308,08/01/2023
4496,3,3,Muy bueno,17373,17-10-2022
4497,2,2,Aceptable,18630,2021/02/06
4498,4,5,Excelente,5654025,11-10-2021
4499,4,3,Muy bueno,9187536,19-06-2023
4500,3,4,Muy bueno,52105,09/02/2023
4501,2,3,Aceptable,4730819,11-10-2021
4502,1,2,Regular,18013,2023-03-07
4503,5,4,Excelente,18632,12-20-2023
4504,5,4,Excelente,4737835,03-01-2022
4505,4,4,Excelente,18294,2021-07-11
4506,1,1,Deficiente,18489,09-26-2022
4507,3,4,Muy bueno,17775,2023-06-27
4508,4,3,Muy bueno,17686,11/11/2021
4509,5,5,Excelente,17531,2023-02-03
4510,2,3,Aceptable,18123,24/07/2021
4511,2,1,Regular,7603212,2023-01-22
4512,5,5,Excelente,18631,03-01-2021
4513,5,4,Excelente,17712,2021-01-22
4514,3,2,Aceptable,18310,10-09-2022
4515,5,4,Excelente,17293,2022-01-06
4516,4,5,Excelente,17421,2021-09-18
4517,3,4,Muy bueno,17178,21/12/2021
4518,1,2,Regular,52074,07-06-2021
4519,5,4,Excelente,5237114,01-28-2022
4520,4,3,Muy bueno,52091,15/11/2021
4521,3,3,Muy bueno,17732,2021/05/27
4522,2,2,Aceptable,16757,11/09/2023
4523,5,4,Excelente,17609,2022/02/21
4524,3,3,Muy bueno,17262,2023/11/06
4525,3,3,Muy bueno,18378,2023/03/10
4526,2,2,Aceptable,17391,18-07-2022
4527,2,2,Aceptable,18198,2023-12-16
4528,5,4,Excelente,5802688,25-08-2023
4529,2,2,Aceptable,16745,12-01-2021
4530,2,1,Regular,18507,23-12-2022
4531,3,3,Muy bueno,9403205,03-05-2022
4532,5,4,Excelente,18618,06-21-2021
4533,4,5,Excelente,52225,14/08/2021
4534,5,5,Excelente,52073,04-22-2021
4535,5,5,Excelente,18575,11-21-2023
4536,5,5,Excelente,17138,04-03-2021
4537,3,3,Muy bueno,17941,26/04/2023
4538,1,1,Deficiente,18273,01/01/2022
4539,3,2,Aceptable,17446,05-19-2023
4540,5,4,Excelente,8914010,14-01-2021
4541,3,3,Muy bueno,18407,2022-02-07
4542,3,3,Muy bueno,18486,31/12/2021
4543,2,3,Aceptable,17588,11-11-2022
4544,1,2,Regular,18497,10-09-2022
4545,1,1,Deficiente,17694,2021/12/30
4546,2,2,Aceptable,17788,20/01/2021
4547,5,5,Excelente,17851,31/08/2023
4548,1,2,Regular,18223,15-04-2021
4549,3,2,Aceptable,18280,2023/04/06
4550,1,1,Deficiente,7362864,15-10-2023
4551,1,2,Regular,18628,2022/08/15
4552,2,3,Aceptable,5211393,05-17-2022
4553,2,2,Aceptable,18056,2023-11-21
4554,5,5,Excelente,5237124,03-10-2023
4555,4,5,Excelente,7144040,07-11-2021
4556,2,2,Aceptable,17356,01-21-2022
4557,1,1,Deficiente,17795,24/04/2022
4558,5,5,Excelente,5174692,08-08-2022
4559,2,1,Regular,5653909,15/10/2022
4560,3,2,Aceptable,17542,2022/12/13
4561,5,5,Excelente,18556,31-08-2023
4562,2,3,Aceptable,18290,21-04-2023
4563,4,3,Muy bueno,5237127,25-02-2023
4564,2,2,Aceptable,52044,2021-06-28
4565,1,2,Regular,16701,2022-12-31
4566,4,4,Excelente,7908163,05-26-2021
4567,1,1,Deficiente,3531281,2022/12/22
4568,3,3,Muy bueno,52902,2023-07-21
4569,4,4,Excelente,3573054,2023-06-07
4570,4,4,Excelente,18386,2023/08/23
4571,1,1,Deficiente,17280,2023-04-29
4572,4,5,Excelente,18430,2023/03/24
4573,1,1,Deficiente,18255,08-01-2022
4574,4,3,Muy bueno,17919,08-06-2023
4575,5,5,Excelente,18211,01-01-2021
4576,5,5,Excelente,7902175,02-01-2023
4577,1,2,Regular,16726,04-21-2021
4578,1,2,Regular,17832,2023-03-01
4579,2,2,Aceptable,16679,22/06/2022
4580,5,5,Excelente,18169,2023-02-24
4581,1,1,Deficiente,18205,04-08-2022
4582,2,1,Regular,52149,24/01/2022
4583,3,2,Aceptable,18444,2021-08-08
4584,3,4,Muy bueno,5653806,2022-03-27
4585,3,4,Muy bueno,16690,02-10-2023
4586,4,5,Excelente,16737,2023-07-01
4587,5,5,Excelente,18353,09-21-2023
4588,1,1,Deficiente,5231441,12-02-2023
4589,4,4,Excelente,18294,2021-11-04
4590,2,3,Aceptable,4730869,12-08-2021
4591,1,1,Deficiente,16778,2022-02-01
4592,3,4,Muy bueno,7841427,06-17-2021
4593,3,3,Muy bueno,17851,04-22-2022
4594,5,5,Excelente,7927289,01-21-2022
4595,1,2,Regular,18350,2021-04-13
4596,4,5,Excelente,451531,2021/12/07
4597,2,2,Aceptable,16766,2021-06-08
4598,2,1,Regular,18557,18/03/2021
4599,1,2,Regular,16772,10-15-2023
4600,2,3,Aceptable,17294,30/08/2023
4601,3,2,Aceptable,7591618,11-08-2021
4602,2,1,Regular,18166,12/10/2022
4603,2,2,Aceptable,17168,01-12-2023
4604,4,4,Excelente,18227,04-09-2021
4605,3,2,Aceptable,17103,2023/09/30
4606,3,4,Muy bueno,17341,03-01-2022
4607,3,2,Aceptable,18226,2021/08/17
4608,5,5,Excelente,17388,2022-03-22
4609,5,5,Excelente,16897,19/04/2023
4610,3,3,Muy bueno,16774,12-11-2022
4611,5,5,Excelente,4749894,2022-05-31
4612,4,5,Excelente,16717,2023/04/24
4613,4,5,Excelente,18447,2021-06-22
4614,5,5,Excelente,5220679,2023/08/31
4615,1,1,Deficiente,17535,21-06-2021
4616,3,4,Muy bueno,16816,18/02/2022
4617,1,1,Deficiente,17649,2021/07/12
4618,1,1,Deficiente,4986142,27-08-2021
4619,1,1,Deficiente,4730800,01/10/2021
4620,1,1,Deficiente,16768,09-05-2021
4621,2,2,Aceptable,18043,27/08/2021
4622,5,5,Excelente,52120,2022-01-01
4623,2,3,Aceptable,17842,2023/04/06
4624,1,1,Deficiente,18229,2022-05-21
4625,2,1,Regular,4749888,2021-08-30
4626,5,5,Excelente,17966,2022-08-04
4627,1,1,Deficiente,18575,30/01/2023
4628,4,5,Excelente,16954,11-24-2021
4629,3,4,Muy bueno,4737941,02-04-2023
4630,4,4,Excelente,4993029,21/10/2023
4631,1,2,Regular,16658,13/12/2023
4632,5,5,Excelente,18570,25-10-2023
4633,3,4,Muy bueno,18102,03-18-2023
4634,3,4,Muy bueno,4993029,2022/03/09
4635,5,5,Excelente,18508,29/08/2023
4636,3,3,Muy bueno,18371,07-02-2023
4637,1,1,Deficiente,18483,02-21-2022
4638,4,3,Muy bueno,17296,01/05/2023
4639,5,4,Excelente,52079,06-02-2021
4640,2,3,Aceptable,17545,30-01-2023
4641,1,2,Regular,5214638,12-12-2021
4642,1,1,Deficiente,18248,19/11/2022
4643,2,3,Aceptable,18304,07-12-2023
4644,2,2,Aceptable,16747,13/12/2022
4645,5,5,Excelente,17214,12-03-2021
4646,5,5,Excelente,3573051,2021/02/08
4647,4,5,Excelente,3573016,2022-08-24
4648,5,5,Excelente,17362,2021-11-08
4649,4,4,Excelente,17646,12-21-2021
4650,3,4,Muy bueno,17461,24-03-2021
4651,3,3,Muy bueno,52158,12-16-2023
4652,5,5,Excelente,18387,26/03/2022
4653,5,4,Excelente,8799605,29-01-2022
4654,2,1,Regular,18461,06-14-2022
4655,3,2,Aceptable,3991213,02-23-2021
4656,5,5,Excelente,16889,2021-11-08
4657,4,4,Excelente,18627,15/08/2021
4658,5,5,Excelente,18022,26/11/2022
4659,1,2,Regular,18487,19-08-2021
4660,1,1,Deficiente,17199,2021/10/10
4661,4,4,Excelente,16947,28-07-2021
4662,3,3,Muy bueno,17464,14/08/2021
4663,2,3,Aceptable,16995,2022/07/25
4664,3,4,Muy bueno,18365,2021-01-06
4665,2,1,Regular,5653950,2023/08/30
4666,3,2,Aceptable,18481,22/11/2023
4667,3,2,Aceptable,17444,24/11/2022
4668,5,4,Excelente,17494,21-03-2022
4669,3,2,Aceptable,18202,2021/07/18
4670,3,3,Muy bueno,18206,2022-12-28
4671,1,1,Deficiente,16764,06/06/2023
4672,4,4,Excelente,3568173,31/07/2022
4673,1,1,Deficiente,17015,07-26-2022
4674,3,2,Aceptable,461343,16-06-2023
4675,2,1,Regular,16877,2023/11/18
4676,1,1,Deficiente,7182696,2021-02-26
4677,4,3,Muy bueno,17746,2022/12/21
4678,5,4,Excelente,17580,2023-03-28
4679,3,3,Muy bueno,7902706,2022/07/11
4680,5,5,Excelente,16899,10-26-2023
4681,3,4,Muy bueno,18336,2021/09/06
4682,4,4,Excelente,17030,27/08/2023
4683,3,4,Muy bueno,17430,2022-07-27
4684,5,5,Excelente,16972,06-17-2021
4685,5,5,Excelente,16919,08-06-2023
4686,2,3,Aceptable,17319,02/07/2021
4687,4,4,Excelente,52187,25/11/2022
4688,2,2,Aceptable,18045,06-26-2021
4689,4,4,Excelente,18085,2021/10/28
4690,5,4,Excelente,18505,2023-12-08
4691,2,2,Aceptable,18419,2022/04/15
4692,4,3,Muy bueno,17333,06-19-2022
4693,2,3,Aceptable,5075332,2023/11/19
4694,5,4,Excelente,5237128,06-07-2022
4695,1,1,Deficiente,18502,2022/02/24
4696,2,1,Regular,18345,26-12-2021
4697,4,5,Excelente,18323,06-23-2021
4698,5,5,Excelente,4731656,2021-11-18
4699,5,5,Excelente,5175231,08-19-2021
4700,3,3,Muy bueno,7613585,2021-06-04
4701,3,4,Muy bueno,18504,12/03/2023
4702,3,4,Muy bueno,18347,2021-01-29
4703,4,5,Excelente,16805,2023-05-28
4704,1,1,Deficiente,17303,10-24-2023
4705,2,3,Aceptable,18264,2021-08-31
4706,3,4,Muy bueno,52128,04-04-2023
4707,4,3,Muy bueno,18295,2021/04/16
4708,2,3,Aceptable,17343,10-15-2022
4709,2,1,Regular,18167,2021-06-04
4710,4,4,Excelente,16833,10-12-2021
4711,4,5,Excelente,18023,2023/07/04
4712,5,5,Excelente,18635,2023-09-28
4713,3,3,Muy bueno,16744,2023-09-15
4714,5,4,Excelente,5213826,2023-12-23
4715,1,2,Regular,5213825,24-07-2021
4716,5,5,Excelente,18447,2023-04-18
4717,5,5,Excelente,17765,2022/06/27
4718,5,5,Excelente,52121,21/01/2021
4719,4,3,Muy bueno,17071,24/10/2022
4720,3,4,Muy bueno,18071,01/07/2023
4721,4,3,Muy bueno,17103,2022/10/17
4722,3,4,Muy bueno,17870,17/06/2023
4723,2,1,Regular,17641,22-08-2021
4724,2,3,Aceptable,461181,25/04/2023
4725,2,2,Aceptable,18563,2023-06-12
4726,3,4,Muy bueno,18057,04-05-2023
4727,3,3,Muy bueno,7403983,2023/07/28
4728,4,3,Muy bueno,18071,07-10-2022
4729,1,2,Regular,17077,01/08/2022
4730,2,1,Regular,17115,09-03-2021
4731,2,3,Aceptable,52049,28/03/2022
4732,4,3,Muy bueno,17504,04/11/2023
4733,3,3,Muy bueno,17268,13/02/2023
4734,2,3,Aceptable,16914,03/06/2022
4735,1,1,Deficiente,16753,11-14-2023
4736,3,2,Aceptable,5197210,10-02-2022
4737,3,2,Aceptable,5071645,07-23-2023
4738,1,2,Regular,17397,11-09-2021
4739,3,4,Muy bueno,7144128,2022-12-10
4740,5,4,Excelente,16715,04-07-2023
4741,3,3,Muy bueno,18218,2021-08-17
4742,5,4,Excelente,5240288,20-12-2021
4743,4,3,Muy bueno,17381,08-17-2021
4744,3,4,Muy bueno,18068,01-12-2023
4745,4,5,Excelente,16965,2021/07/24
4746,3,3,Muy bueno,17485,2021/03/28
4747,3,2,Aceptable,7125254,23-03-2021
4748,2,3,Aceptable,18083,03-18-2023
4749,3,4,Muy bueno,52220,19/12/2023
4750,2,3,Aceptable,18148,01-19-2021
4751,5,5,Excelente,5211393,2021-09-11
4752,5,4,Excelente,52179,15/03/2021
4753,3,2,Aceptable,18592,18-10-2021
4754,1,1,Deficiente,5237120,2023/10/26
4755,3,4,Muy bueno,17911,26/10/2023
4756,1,2,Regular,18585,11-09-2022
4757,1,1,Deficiente,17566,10/09/2023
4758,1,1,Deficiente,16762,23/11/2022
4759,2,1,Regular,17970,29/07/2023
4760,4,3,Muy bueno,18248,2023-10-05
4761,1,2,Regular,18228,02/11/2021
4762,5,5,Excelente,17810,2021-02-09
4763,2,3,Aceptable,18397,10-09-2021
4764,2,2,Aceptable,4730819,10-29-2021
4765,4,5,Excelente,18041,09-22-2022
4766,4,3,Muy bueno,5241180,11/11/2021
4767,2,3,Aceptable,18023,2023-08-11
4768,3,3,Muy bueno,8799552,09-17-2023
4769,3,2,Aceptable,17277,28/07/2023
4770,5,5,Excelente,18045,30-06-2023
4771,2,1,Regular,4997106,08-17-2021
4772,4,5,Excelente,7943778,2021/06/25
4773,1,2,Regular,18634,2023/03/16
4774,3,3,Muy bueno,18404,2023/05/21
4775,1,1,Deficiente,6819626,07-09-2023
4776,1,1,Deficiente,52222,12-26-2022
4777,3,4,Muy bueno,17752,21-02-2023
4778,3,3,Muy bueno,5237124,2023-03-07
4779,1,1,Deficiente,6907760,2022-12-07
4780,1,2,Regular,17038,2022/01/01
4781,3,2,Aceptable,4737942,09/06/2022
4782,2,3,Aceptable,17372,20/05/2022
4783,5,4,Excelente,17074,30/06/2022
4784,3,4,Muy bueno,16863,2022/02/03
4785,3,2,Aceptable,18329,05-03-2023
4786,5,5,Excelente,17783,2021/07/27
4787,1,2,Regular,17896,24-05-2021
4788,3,3,Muy bueno,5241180,2023-02-18
4789,1,1,Deficiente,16663,2022-11-27
4790,5,5,Excelente,17375,14-01-2021
4791,4,3,Muy bueno,7908048,2021-04-19
4792,2,1,Regular,18324,2022-10-26
4793,5,5,Excelente,52232,17-07-2022
4794,4,5,Excelente,52130,25-01-2023
4795,3,4,Muy bueno,18254,13-03-2023
4796,2,2,Aceptable,52153,13-07-2021
4797,3,4,Muy bueno,17582,07/01/2022
4798,1,1,Deficiente,18602,06-08-2021
4799,1,1,Deficiente,3573052,27-07-2021
4800,4,3,Muy bueno,3573058,2023/10/01
4801,4,4,Excelente,17950,26-03-2022
4802,2,3,Aceptable,5246189,11-06-2022
4803,4,5,Excelente,17191,06-06-2023
4804,2,1,Regular,17122,08-06-2022
4805,1,1,Deficiente,52222,2021-09-15
4806,2,1,Regular,17123,05-28-2021
4807,4,3,Muy bueno,17547,30/09/2021
4808,5,4,Excelente,17288,2023-08-29
4809,3,2,Aceptable,17737,02-10-2022
4810,3,3,Muy bueno,17485,21-10-2021
4811,1,2,Regular,18239,2021/02/15
4812,3,4,Muy bueno,7107704,08/05/2021
4813,3,3,Muy bueno,6819618,2023-01-06
4814,3,4,Muy bueno,17116,29-03-2023
4815,1,1,Deficiente,18116,05-06-2021
4816,1,2,Regular,17278,10-06-2021
4817,5,5,Excelente,17787,2022/05/28
4818,3,2,Aceptable,7928004,2022-03-21
4819,5,5,Excelente,5237113,10/06/2022
4820,3,2,Aceptable,17657,2023-01-21
4821,1,2,Regular,17176,13/12/2021
4822,2,2,Aceptable,17539,12/03/2022
4823,3,3,Muy bueno,18073,25-10-2021
4824,1,2,Regular,16759,03-12-2021
4825,1,1,Deficiente,17719,08-24-2023
4826,2,2,Aceptable,17082,11-03-2021
4827,1,1,Deficiente,16969,02-10-2023
4828,5,4,Excelente,7928031,2021/04/17
4829,3,3,Muy bueno,17508,2023/05/08
4830,1,1,Deficiente,7074478,2022/10/30
4831,5,5,Excelente,18462,2022/08/22
4832,5,5,Excelente,18012,20/12/2022
4833,3,4,Muy bueno,18414,12/01/2021
4834,3,3,Muy bueno,4792806,02-01-2023
4835,5,4,Excelente,18409,09-28-2021
4836,4,4,Excelente,7125254,2021-05-06
4837,4,3,Muy bueno,18498,06/06/2022
4838,4,4,Excelente,18636,2023/10/30
4839,2,2,Aceptable,18281,02-24-2021
4840,2,3,Aceptable,18099,28/03/2022
4841,1,2,Regular,17373,01/01/2022
4842,1,2,Regular,18229,25-10-2023
4843,1,1,Deficiente,18560,27-09-2022
4844,2,2,Aceptable,17856,2021-12-09
4845,1,1,Deficiente,16960,05-21-2022
4846,5,5,Excelente,16725,30-11-2023
4847,2,2,Aceptable,17652,18-07-2023
4848,3,4,Muy bueno,18218,29/09/2021
4849,2,1,Regular,18138,2023/07/10
4850,1,2,Regular,18328,25-03-2022
4851,4,5,Excelente,7072722,05-13-2022
4852,1,1,Deficiente,5219928,24/02/2023
4853,5,5,Excelente,5010682,2023/02/03
4854,1,2,Regular,16893,2021/10/10
4855,1,2,Regular,16992,2022-06-02
4856,3,3,Muy bueno,3991326,09-26-2021
4857,2,3,Aceptable,17980,02-02-2022
4858,1,2,Regular,16669,2023/03/20
4859,5,4,Excelente,18075,31/05/2022
4860,5,5,Excelente,17269,2022/05/14
4861,5,4,Excelente,5653737,07-24-2023
4862,5,5,Excelente,5207246,08-05-2021
4863,3,4,Muy bueno,17625,01-21-2022
4864,5,5,Excelente,5025103,2021-07-19
4865,3,4,Muy bueno,17672,06-24-2022
4866,3,4,Muy bueno,52079,23/04/2023
4867,2,2,Aceptable,4795141,01-04-2022
4868,5,4,Excelente,5653903,10-06-2021
4869,2,2,Aceptable,17671,2023/03/04
4870,1,2,Regular,3530623,17-12-2023
4871,5,5,Excelente,17896,2021-08-06
4872,4,4,Excelente,17785,12-06-2023
4873,3,3,Muy bueno,17382,03-28-2022
4874,1,1,Deficiente,16831,2023/10/02
4875,1,1,Deficiente,5241169,2021/06/06
4876,4,3,Muy bueno,17842,2021/01/09
4877,3,3,Muy bueno,16871,03-12-2021
4878,3,3,Muy bueno,52193,10-24-2022
4879,1,1,Deficiente,17127,08-15-2021
4880,4,5,Excelente,17552,2021-01-25
4881,5,4,Excelente,8799606,02-01-2023
4882,2,3,Aceptable,9187084,2023/07/30
4883,4,3,Muy bueno,17817,04/06/2021
4884,2,1,Regular,18287,08-04-2021
4885,3,4,Muy bueno,52068,09-26-2022
4886,1,1,Deficiente,18016,01-14-2021
4887,3,3,Muy bueno,18217,27-10-2021
4888,3,2,Aceptable,17686,01-25-2022
4889,2,2,Aceptable,17674,2022-12-02
4890,4,4,Excelente,16890,01-16-2022
4891,3,2,Aceptable,7126577,2023-03-11
4892,1,1,Deficiente,5107830,02-08-2023
4893,3,3,Muy bueno,17458,15-07-2021
4894,4,5,Excelente,17682,2023/04/02
4895,3,4,Muy bueno,17965,2021-04-01
4896,4,4,Excelente,18189,22/07/2022
4897,5,4,Excelente,17791,06-29-2023
4898,3,2,Aceptable,17015,25-06-2022
4899,1,2,Regular,17409,09-04-2021
4900,1,1,Deficiente,7059771,09-04-2021
4901,3,3,Muy bueno,16668,12/08/2021
4902,2,1,Regular,18430,24/04/2023
4903,2,3,Aceptable,16728,2021/03/15
4904,1,2,Regular,17219,04-27-2021
4905,2,2,Aceptable,16728,25/02/2021
4906,3,4,Muy bueno,52044,17/06/2022
4907,2,3,Aceptable,8775334,10-08-2021
4908,4,5,Excelente,52084,2023/08/04
4909,4,4,Excelente,18389,2021-05-27
4910,2,2,Aceptable,17350,2022/08/24
4911,2,3,Aceptable,4737855,12-25-2023
4912,4,5,Excelente,8914010,05-07-2021
4913,5,5,Excelente,18096,10-02-2022
4914,5,5,Excelente,17158,15/01/2022
4915,3,2,Aceptable,16861,03-14-2023
4916,2,1,Regular,17329,2022-07-19
4917,4,4,Excelente,17859,2023/10/17
4918,1,2,Regular,8907322,15-09-2022
4919,1,1,Deficiente,16658,2021-09-30
4920,4,5,Excelente,17643,2022-10-29
4921,5,5,Excelente,17056,04-21-2023
4922,2,1,Regular,4985928,2023-05-25
4923,3,2,Aceptable,5240112,2022-10-09
4924,4,5,Excelente,18585,12-04-2023
4925,1,1,Deficiente,17119,20-09-2023
4926,4,4,Excelente,18489,07/05/2022
4927,5,5,Excelente,18623,19/07/2022
4928,5,5,Excelente,18406,02-13-2023
4929,4,3,Muy bueno,17005,05-13-2023
4930,4,4,Excelente,17745,04-02-2022
4931,2,2,Aceptable,5240112,2022/10/24
4932,1,1,Deficiente,16866,2022-05-12
4933,1,1,Deficiente,18593,25/04/2021
4934,3,3,Muy bueno,18564,04-12-2023
4935,2,2,Aceptable,18299,11-10-2023
4936,3,2,Aceptable,18383,24-12-2022
4937,3,3,Muy bueno,18294,2021/12/14
4938,2,2,Aceptable,17857,12-14-2023
4939,4,4,Excelente,17022,08-02-2023
4940,3,3,Muy bueno,7125671,2021/12/28
4941,2,3,Aceptable,18615,06-12-2023
4942,3,3,Muy bueno,17646,26-09-2022
4943,5,5,Excelente,17466,2023/06/23
4944,2,2,Aceptable,17132,28/08/2023
4945,3,4,Muy bueno,52129,2022/08/25
4946,3,2,Aceptable,18261,07-15-2022
4947,1,1,Deficiente,18331,13/12/2023
4948,3,2,Aceptable,18162,12-03-2021
4949,5,5,Excelente,17611,2021/06/05
4950,2,3,Aceptable,17928,04/12/2023
4951,2,2,Aceptable,17848,09-15-2022
4952,2,3,Aceptable,18006,01-02-2022
4953,3,4,Muy bueno,16904,24/06/2021
4954,1,2,Regular,17658,04-15-2023
4955,1,2,Regular,52109,06-04-2022
4956,2,3,Aceptable,16822,2023-02-26
4957,3,3,Muy bueno,18573,05-22-2021
4958,5,4,Excelente,52103,2023/06/04
4959,3,4,Muy bueno,16768,2021/05/05
4960,1,1,Deficiente,18129,05-20-2021
4961,3,3,Muy bueno,17906,04-13-2022
4962,2,2,Aceptable,18441,2022-11-07
4963,2,1,Regular,17202,13-07-2021
4964,3,2,Aceptable,18127,2023/11/17
4965,5,5,Excelente,52090,2021-03-30
4966,1,2,Regular,17141,2023-10-14
4967,5,5,Excelente,3568167,01/09/2022
4968,3,3,Muy bueno,7838817,24-12-2023
4969,2,1,Regular,17599,2021-05-06
4970,3,4,Muy bueno,52114,19/09/2021
4971,3,2,Aceptable,17277,23-08-2023
4972,1,2,Regular,8927341,08-17-2023
4973,2,1,Regular,17169,01-10-2022
4974,2,2,Aceptable,17444,05/10/2022
4975,5,5,Excelente,17102,08-13-2021
4976,1,2,Regular,5219925,2021-12-06
4977,3,2,Aceptable,9259976,2022/10/15
4978,1,1,Deficiente,16858,2023/06/01
4979,4,5,Excelente,18320,2021/03/13
4980,1,1,Deficiente,4749890,12-03-2022
4981,2,2,Aceptable,7107055,2023-08-07
4982,4,3,Muy bueno,17371,13-11-2023
4983,5,4,Excelente,18269,2021/01/11
