ID,FECHA_INTERVENCION,TIPO_INTERVENCION,ESTADO_PREVIO,ESTADO_POSTERIOR,JuegoID,Tipo,Comentarios
"-6542,00 MNT",03-11-2023,Preventivo,Regular,Regular,22378,preventivo,Comentario sobre el mantenimiento 6542
"-6543,00 MNT",2024-03-30,Correctivo,Bueno,Malo,52959,queja_usuario,Comentario sobre el mantenimiento 6543
"-6544,00 MNT",21/01/2024,Emergencia,Malo,Bueno,3580726,preventivo,Comentario sobre el mantenimiento 6544
"-6545,00 MNT",20-12-2023,Correctivo,Regular,Malo,5658278,preventivo,Comentario sobre el mantenimiento 6545
"-6546,00 MNT",2023-11-23,Preventivo,Regular,Malo,9285342,preventivo,Comentario sobre el mantenimiento 6546
"-6547,00 MNT",23/02/2024,Correctivo,Regular,Regular,33268,preventivo,Comentario sobre el mantenimiento 6547
"-6548,00 MNT",2024/01/08,Correctivo,Malo,Bueno,8910882,preventivo,Comentario sobre el mantenimiento 6548
"-6549,00 MNT",2024/08/01,Preventivo,Malo,Regular,59563,preventivo,Comentario sobre el mantenimiento 6549
"-6550,00 MNT",06-21-2024,Preventivo,Regular,Regular,21418,queja_usuario,Comentario sobre el mantenimiento 6550
"-6551,00 MNT",13/07/2024,Correctivo,Malo,Malo,22193,queja_usuario,Comentario sobre el mantenimiento 6551
"-6552,00 MNT",12/02/2024,Correctivo,Bueno,Bueno,7850152,queja_usuario,Comentario sobre el mantenimiento 6552
"-6553,00 MNT",06-20-2024,Emergencia,Regular,Malo,9294100,queja_usuario,Comentario sobre el mantenimiento 6553
"-6554,00 MNT",01/08/2024,Emergencia,Regular,Bueno,3574053,preventivo,Comentario sobre el mantenimiento 6554
"-6555,00 MNT",13/11/2023,Correctivo,Bueno,Bueno,5250686,preventivo,Comentario sobre el mantenimiento 6555
"-6556,00 MNT",21-02-2024,Emergencia,Regular,Malo,22543,queja_usuario,Comentario sobre el mantenimiento 6556
"-6557,00 MNT",26/08/2024,Correctivo,Bueno,Bueno,9313148,preventivo,Comentario sobre el mantenimiento 6557
"-6558,00 MNT",06-12-2023,Emergencia,Malo,Malo,21615,preventivo,Comentario sobre el mantenimiento 6558
"-6559,00 MNT",2024/10/13,Preventivo,Bueno,Regular,19880,preventivo,Comentario sobre el mantenimiento 6559
"-6560,00 MNT",2023/11/23,Preventivo,Regular,Bueno,9186783,preventivo,Comentario sobre el mantenimiento 6560
"-6561,00 MNT",2024/02/10,Emergencia,Bueno,Bueno,22326,queja_usuario,Comentario sobre el mantenimiento 6561
"-6562,00 MNT",08-25-2024,Correctivo,Regular,Regular,34125,queja_usuario,Comentario sobre el mantenimiento 6562
"-6563,00 MNT",2024-03-15,Preventivo,Bueno,Regular,5492585,queja_usuario,Comentario sobre el mantenimiento 6563
"-6564,00 MNT",2024/08/10,Emergencia,Bueno,Bueno,5658562,queja_usuario,Comentario sobre el mantenimiento 6564
"-6565,00 MNT",18-09-2024,Emergencia,Bueno,Regular,57985,queja_usuario,Comentario sobre el mantenimiento 6565
"-6566,00 MNT",03/07/2024,Preventivo,Regular,Bueno,9183453,preventivo,Comentario sobre el mantenimiento 6566
"-6567,00 MNT",2023/12/31,Preventivo,Bueno,Regular,7870216,queja_usuario,Comentario sobre el mantenimiento 6567
"-6568,00 MNT",2024/03/24,Preventivo,Regular,Regular,33678,queja_usuario,Comentario sobre el mantenimiento 6568
"-6569,00 MNT",12-06-2023,Correctivo,Bueno,Bueno,8909783,preventivo,Comentario sobre el mantenimiento 6569
"-6570,00 MNT",22-09-2024,Emergencia,Malo,Regular,21644,preventivo,
"-6571,00 MNT",05-24-2024,Correctivo,Bueno,Bueno,9156176,queja_usuario,Comentario sobre el mantenimiento 6571
"-6572,00 MNT",2024/09/18,Preventivo,Malo,Bueno,32970,queja_usuario,Comentario sobre el mantenimiento 6572
"-6573,00 MNT",03-29-2024,Emergencia,Regular,Bueno,58925,preventivo,Comentario sobre el mantenimiento 6573
"-6574,00 MNT",2024-07-31,Emergencia,Malo,Bueno,9291636,queja_usuario,Comentario sobre el mantenimiento 6574
"-6575,00 MNT",10-03-2024,Preventivo,Malo,Malo,5209095,queja_usuario,Comentario sobre el mantenimiento 6575
"-6576,00 MNT",12-04-2024,Correctivo,Regular,Malo,5658243,queja_usuario,Comentario sobre el mantenimiento 6576
"-6577,00 MNT",25/01/2024,Preventivo,Bueno,Bueno,24867,queja_usuario,Comentario sobre el mantenimiento 6577
"-6578,00 MNT",2024-06-26,Preventivo,Bueno,Bueno,5220931,queja_usuario,Comentario sobre el mantenimiento 6578
"-6579,00 MNT",2024-03-20,Emergencia,Bueno,Bueno,4988306,preventivo,Comentario sobre el mantenimiento 6579
"-6580,00 MNT",06-12-2023,Emergencia,Malo,Regular,8888653,preventivo,Comentario sobre el mantenimiento 6580
"-6581,00 MNT",04-20-2024,Preventivo,Bueno,Regular,19249,queja_usuario,Comentario sobre el mantenimiento 6581
"-6582,00 MNT",22/02/2024,Preventivo,Malo,Bueno,7928072,queja_usuario,Comentario sobre el mantenimiento 6582
"-6583,00 MNT",07/05/2024,Preventivo,Malo,Bueno,9285423,queja_usuario,Comentario sobre el mantenimiento 6583
"-6584,00 MNT",04-05-2024,Correctivo,Bueno,Malo,33963,queja_usuario,Comentario sobre el mantenimiento 6584
"-6585,00 MNT",2024-09-06,Emergencia,Bueno,Regular,3573014,queja_usuario,Comentario sobre el mantenimiento 6585
"-6586,00 MNT",11-10-2024,Preventivo,Malo,Malo,19869,preventivo,Comentario sobre el mantenimiento 6586
"-6587,00 MNT",18/08/2024,Preventivo,Bueno,Regular,7934560,queja_usuario,Comentario sobre el mantenimiento 6587
"-6588,00 MNT",12-17-2023,Emergencia,Malo,Bueno,33581,queja_usuario,Comentario sobre el mantenimiento 6588
"-6589,00 MNT",01-27-2024,Emergencia,Regular,Regular,21687,preventivo,Comentario sobre el mantenimiento 6589
"-6590,00 MNT",12-12-2023,Preventivo,Bueno,Malo,3576602,preventivo,Comentario sobre el mantenimiento 6590
"-6591,00 MNT",30/07/2024,Emergencia,Malo,Bueno,33304,preventivo,Comentario sobre el mantenimiento 6591
"-6592,00 MNT",30-06-2024,Correctivo,Bueno,Regular,9439926,preventivo,Comentario sobre el mantenimiento 6592
"-6593,00 MNT",09-07-2024,Preventivo,Malo,Malo,7246226,queja_usuario,Comentario sobre el mantenimiento 6593
"-6594,00 MNT",03/09/2024,Preventivo,Malo,Bueno,5237089,queja_usuario,Comentario sobre el mantenimiento 6594
"-6595,00 MNT",2024-04-09,Emergencia,Regular,Malo,57903,preventivo,Comentario sobre el mantenimiento 6595
"-6596,00 MNT",2024/05/21,Emergencia,Malo,Malo,3566878,queja_usuario,Comentario sobre el mantenimiento 6596
"-6597,00 MNT",2023/11/12,Correctivo,Bueno,Regular,34088,queja_usuario,Comentario sobre el mantenimiento 6597
"-6598,00 MNT",2024-10-07,Emergencia,Malo,Malo,8888552,queja_usuario,Comentario sobre el mantenimiento 6598
"-6599,00 MNT",2024/08/17,Emergencia,Malo,Bueno,5241124,queja_usuario,Comentario sobre el mantenimiento 6599
"-6600,00 MNT",04-21-2024,Correctivo,Bueno,Regular,59260,queja_usuario,Comentario sobre el mantenimiento 6600
"-6601,00 MNT",2023/11/14,Correctivo,Regular,Bueno,5174002,queja_usuario,Comentario sobre el mantenimiento 6601
"-6602,00 MNT",04-06-2024,Preventivo,Malo,Regular,24935,queja_usuario,Comentario sobre el mantenimiento 6602
"-6603,00 MNT",29-06-2024,Preventivo,Bueno,Bueno,8928512,queja_usuario,Comentario sobre el mantenimiento 6603
"-6604,00 MNT",04-05-2024,Emergencia,Malo,Malo,4987844,preventivo,Comentario sobre el mantenimiento 6604
"-6605,00 MNT",06-07-2024,Preventivo,Malo,Regular,33748,queja_usuario,Comentario sobre el mantenimiento 6605
"-6606,00 MNT",18/07/2024,Emergencia,Bueno,Regular,7895364,preventivo,Comentario sobre el mantenimiento 6606
"-6607,00 MNT",2024-02-19,Emergencia,Malo,Regular,3573264,queja_usuario,Comentario sobre el mantenimiento 6607
"-6608,00 MNT",2024/08/05,Emergencia,Bueno,Regular,33602,queja_usuario,Comentario sobre el mantenimiento 6608
"-6609,00 MNT",05/01/2024,Correctivo,Malo,Bueno,22187,queja_usuario,Comentario sobre el mantenimiento 6609
"-6610,00 MNT",01-31-2024,Preventivo,Bueno,Bueno,3997055,preventivo,Comentario sobre el mantenimiento 6610
"-6611,00 MNT",15-10-2023,Correctivo,Bueno,Bueno,7614129,preventivo,Comentario sobre el mantenimiento 6611
"-6612,00 MNT",2024-02-16,Preventivo,Bueno,Malo,7861603,queja_usuario,Comentario sobre el mantenimiento 6612
"-6613,00 MNT",2024-05-17,Correctivo,Malo,Malo,5003368,preventivo,Comentario sobre el mantenimiento 6613
"-6614,00 MNT",2024/05/12,Preventivo,Malo,Regular,18764,preventivo,Comentario sobre el mantenimiento 6614
"-6615,00 MNT",26/03/2024,Correctivo,Regular,Malo,59962,queja_usuario,Comentario sobre el mantenimiento 6615
"-6616,00 MNT",20-01-2024,Emergencia,Bueno,Regular,4730864,preventivo,Comentario sobre el mantenimiento 6616
"-6617,00 MNT",2023/11/02,Emergencia,Bueno,Regular,33969,preventivo,Comentario sobre el mantenimiento 6617
"-6618,00 MNT",05-10-2024,Correctivo,Malo,Malo,7859237,preventivo,Comentario sobre el mantenimiento 6618
"-6619,00 MNT",2024/07/14,Emergencia,Malo,Regular,52975,preventivo,Comentario sobre el mantenimiento 6619
"-6620,00 MNT",2024/02/02,Correctivo,Regular,Bueno,33723,queja_usuario,Comentario sobre el mantenimiento 6620
"-6621,00 MNT",23-06-2024,Preventivo,Regular,Regular,9223740,queja_usuario,Comentario sobre el mantenimiento 6621
"-6622,00 MNT",24-11-2023,Correctivo,Malo,Bueno,59615,preventivo,Comentario sobre el mantenimiento 6622
"-6623,00 MNT",2024/08/27,Correctivo,Malo,Malo,6778140,queja_usuario,Comentario sobre el mantenimiento 6623
"-6624,00 MNT",15/11/2023,Preventivo,Bueno,Bueno,9180976,queja_usuario,Comentario sobre el mantenimiento 6624
"-6625,00 MNT",10-01-2024,Preventivo,Malo,Bueno,5492453,queja_usuario,Comentario sobre el mantenimiento 6625
"-6626,00 MNT",12-11-2023,Emergencia,Malo,Bueno,3575874,preventivo,Comentario sobre el mantenimiento 6626
"-6627,00 MNT",2024-10-04,Correctivo,Bueno,Regular,3845312,preventivo,Comentario sobre el mantenimiento 6627
"-6628,00 MNT",2024/08/12,Preventivo,Bueno,Regular,7144136,queja_usuario,Comentario sobre el mantenimiento 6628
"-6629,00 MNT",02/06/2024,Preventivo,Malo,Bueno,33773,preventivo,Comentario sobre el mantenimiento 6629
"-6630,00 MNT",18/08/2024,Emergencia,Bueno,Malo,9182072,preventivo,Comentario sobre el mantenimiento 6630
"-6631,00 MNT",01-28-2024,Preventivo,Bueno,Regular,3530822,queja_usuario,Comentario sobre el mantenimiento 6631
"-6632,00 MNT",2024-01-24,Preventivo,Bueno,Regular,8804541,queja_usuario,Comentario sobre el mantenimiento 6632
"-6633,00 MNT",2023/10/25,Correctivo,Regular,Regular,24915,queja_usuario,Comentario sobre el mantenimiento 6633
"-6634,00 MNT",2024/01/04,Emergencia,Bueno,Regular,3573390,queja_usuario,Comentario sobre el mantenimiento 6634
"-6635,00 MNT",11-10-2023,Emergencia,Bueno,Regular,9048978,preventivo,Comentario sobre el mantenimiento 6635
"-6636,00 MNT",08-10-2024,Preventivo,Bueno,Regular,5220909,preventivo,
"-6637,00 MNT",06/04/2024,Preventivo,Bueno,Bueno,3566878,queja_usuario,Comentario sobre el mantenimiento 6637
"-6638,00 MNT",04-22-2024,Preventivo,Regular,Malo,33426,queja_usuario,Comentario sobre el mantenimiento 6638
"-6639,00 MNT",27-02-2024,Correctivo,Regular,Regular,8933982,preventivo,Comentario sobre el mantenimiento 6639
"-6640,00 MNT",2024/06/28,Emergencia,Malo,Bueno,3577009,queja_usuario,Comentario sobre el mantenimiento 6640
"-6641,00 MNT",13/06/2024,Emergencia,Regular,Malo,59934,preventivo,Comentario sobre el mantenimiento 6641
"-6642,00 MNT",25/04/2024,Emergencia,Malo,Malo,21704,queja_usuario,Comentario sobre el mantenimiento 6642
"-6643,00 MNT",06-04-2024,Correctivo,Malo,Regular,5659852,queja_usuario,Comentario sobre el mantenimiento 6643
"-6644,00 MNT",2023/12/11,Emergencia,Malo,Bueno,9288646,preventivo,Comentario sobre el mantenimiento 6644
"-6645,00 MNT",01-06-2024,Correctivo,Regular,Bueno,32891,queja_usuario,Comentario sobre el mantenimiento 6645
"-6646,00 MNT",30-01-2024,Correctivo,Malo,Bueno,53121,preventivo,Comentario sobre el mantenimiento 6646
"-6647,00 MNT",09-29-2024,Preventivo,Regular,Regular,9131310,queja_usuario,Comentario sobre el mantenimiento 6647
"-6648,00 MNT",2023-10-24,Correctivo,Bueno,Regular,58466,queja_usuario,Comentario sobre el mantenimiento 6648
"-6649,00 MNT",2024/05/18,Preventivo,Malo,Regular,4961109,queja_usuario,Comentario sobre el mantenimiento 6649
"-6650,00 MNT",2024-03-29,Preventivo,Regular,Regular,53096,queja_usuario,Comentario sobre el mantenimiento 6650
"-6651,00 MNT",2023-12-21,Correctivo,Malo,Bueno,5195576,queja_usuario,Comentario sobre el mantenimiento 6651
"-6652,00 MNT",10-01-2024,Correctivo,Regular,Bueno,20753,preventivo,Comentario sobre el mantenimiento 6652
"-6653,00 MNT",12-03-2023,Correctivo,Bueno,Malo,3566378,queja_usuario,Comentario sobre el mantenimiento 6653
"-6654,00 MNT",29-04-2024,Correctivo,Regular,Malo,4750003,preventivo,Comentario sobre el mantenimiento 6654
"-6655,00 MNT",17-02-2024,Preventivo,Bueno,Malo,7889434,queja_usuario,Comentario sobre el mantenimiento 6655
"-6656,00 MNT",22-12-2023,Correctivo,Bueno,Bueno,9271172,preventivo,Comentario sobre el mantenimiento 6656
"-6657,00 MNT",21/11/2023,Preventivo,Bueno,Regular,58623,queja_usuario,Comentario sobre el mantenimiento 6657
"-6658,00 MNT",18-02-2024,Emergencia,Malo,Bueno,58872,preventivo,Comentario sobre el mantenimiento 6658
"-6659,00 MNT",10-25-2023,Correctivo,Regular,Bueno,33080,queja_usuario,Comentario sobre el mantenimiento 6659
"-6660,00 MNT",2024-09-17,Correctivo,Bueno,Malo,20562,queja_usuario,Comentario sobre el mantenimiento 6660
"-6661,00 MNT",28-05-2024,Preventivo,Bueno,Malo,4741088,queja_usuario,Comentario sobre el mantenimiento 6661
"-6662,00 MNT",05-23-2024,Correctivo,Bueno,Malo,25627,preventivo,Comentario sobre el mantenimiento 6662
"-6663,00 MNT",02-14-2024,Correctivo,Regular,Malo,19991,queja_usuario,Comentario sobre el mantenimiento 6663
"-6664,00 MNT",2024-09-09,Emergencia,Malo,Regular,3530548,queja_usuario,Comentario sobre el mantenimiento 6664
"-6665,00 MNT",2023/10/25,Emergencia,Regular,Bueno,9494232,preventivo,Comentario sobre el mantenimiento 6665
"-6666,00 MNT",11-13-2023,Preventivo,Malo,Regular,34048,preventivo,Comentario sobre el mantenimiento 6666
"-6667,00 MNT",2024-06-10,Preventivo,Bueno,Bueno,20687,preventivo,Comentario sobre el mantenimiento 6667
"-6668,00 MNT",2024-02-08,Emergencia,Regular,Regular,58463,preventivo,Comentario sobre el mantenimiento 6668
"-6669,00 MNT",18/03/2024,Correctivo,Bueno,Regular,3736675,preventivo,Comentario sobre el mantenimiento 6669
"-6670,00 MNT",11-03-2024,Preventivo,Bueno,Malo,19166,queja_usuario,Comentario sobre el mantenimiento 6670
"-6671,00 MNT",28-09-2024,Correctivo,Regular,Bueno,21336,preventivo,Comentario sobre el mantenimiento 6671
"-6672,00 MNT",2024-02-22,Correctivo,Malo,Bueno,19308,preventivo,Comentario sobre el mantenimiento 6672
"-6673,00 MNT",10/10/2024,Preventivo,Regular,Bueno,3961797,queja_usuario,Comentario sobre el mantenimiento 6673
"-6674,00 MNT",2024/07/13,Emergencia,Bueno,Bueno,7546075,preventivo,Comentario sobre el mantenimiento 6674
"-6675,00 MNT",2024-08-21,Correctivo,Regular,Malo,19933,preventivo,Comentario sobre el mantenimiento 6675
"-6676,00 MNT",31/03/2024,Preventivo,Regular,Bueno,5240964,preventivo,Comentario sobre el mantenimiento 6676
"-6677,00 MNT",02/06/2024,Correctivo,Bueno,Bueno,3568325,queja_usuario,Comentario sobre el mantenimiento 6677
"-6678,00 MNT",08-29-2024,Emergencia,Bueno,Regular,4987865,preventivo,Comentario sobre el mantenimiento 6678
"-6679,00 MNT",12/07/2024,Preventivo,Bueno,Malo,4795655,preventivo,Comentario sobre el mantenimiento 6679
"-6680,00 MNT",21/09/2024,Correctivo,Regular,Regular,59126,preventivo,Comentario sobre el mantenimiento 6680
"-6681,00 MNT",2024-06-22,Emergencia,Bueno,Bueno,7840417,queja_usuario,Comentario sobre el mantenimiento 6681
"-6682,00 MNT",2024-06-28,Correctivo,Regular,Malo,33455,preventivo,Comentario sobre el mantenimiento 6682
"-6683,00 MNT",09-01-2024,Preventivo,Bueno,Regular,58716,preventivo,Comentario sobre el mantenimiento 6683
"-6684,00 MNT",01-11-2024,Emergencia,Regular,Malo,25664,preventivo,Comentario sobre el mantenimiento 6684
"-6685,00 MNT",07-27-2024,Preventivo,Bueno,Regular,34896,preventivo,Comentario sobre el mantenimiento 6685
"-6686,00 MNT",2024/10/10,Preventivo,Regular,Bueno,5658407,preventivo,Comentario sobre el mantenimiento 6686
"-6687,00 MNT",10-09-2024,Preventivo,Regular,Malo,19794,preventivo,Comentario sobre el mantenimiento 6687
"-6688,00 MNT",04-18-2024,Correctivo,Malo,Regular,19865,preventivo,Comentario sobre el mantenimiento 6688
"-6689,00 MNT",2024/07/16,Correctivo,Regular,Malo,9294734,queja_usuario,Comentario sobre el mantenimiento 6689
"-6690,00 MNT",2024/06/07,Emergencia,Bueno,Regular,58429,preventivo,Comentario sobre el mantenimiento 6690
"-6691,00 MNT",2024/07/22,Emergencia,Malo,Malo,3565845,preventivo,Comentario sobre el mantenimiento 6691
"-6692,00 MNT",2023-11-29,Correctivo,Malo,Malo,5250195,queja_usuario,Comentario sobre el mantenimiento 6692
"-6693,00 MNT",2024-06-20,Correctivo,Regular,Malo,21478,preventivo,Comentario sobre el mantenimiento 6693
"-6694,00 MNT",30-08-2024,Emergencia,Regular,Regular,3568718,queja_usuario,Comentario sobre el mantenimiento 6694
"-6695,00 MNT",06-18-2024,Preventivo,Regular,Bueno,9289043,queja_usuario,Comentario sobre el mantenimiento 6695
"-6696,00 MNT",08-02-2024,Preventivo,Bueno,Bueno,33277,preventivo,Comentario sobre el mantenimiento 6696
"-6697,00 MNT",2024-04-27,Preventivo,Bueno,Bueno,33301,preventivo,Comentario sobre el mantenimiento 6697
"-6698,00 MNT",12-28-2023,Correctivo,Malo,Malo,3736633,preventivo,Comentario sobre el mantenimiento 6698
"-6699,00 MNT",2024/03/14,Correctivo,Bueno,Malo,60019,queja_usuario,Comentario sobre el mantenimiento 6699
"-6700,00 MNT",11-07-2023,Emergencia,Regular,Malo,21405,queja_usuario,Comentario sobre el mantenimiento 6700
"-6701,00 MNT",03/06/2024,Emergencia,Regular,Bueno,5249139,queja_usuario,Comentario sobre el mantenimiento 6701
"-6702,00 MNT",25-02-2024,Preventivo,Regular,Regular,5659356,queja_usuario,Comentario sobre el mantenimiento 6702
"-6703,00 MNT",04-17-2024,Emergencia,Malo,Malo,20005,queja_usuario,Comentario sobre el mantenimiento 6703
"-6704,00 MNT",2024-06-08,Correctivo,Regular,Malo,9192985,preventivo,Comentario sobre el mantenimiento 6704
"-6705,00 MNT",2024-07-21,Emergencia,Malo,Regular,59075,queja_usuario,Comentario sobre el mantenimiento 6705
"-6706,00 MNT",2024-02-20,Emergencia,Bueno,Bueno,3962291,preventivo,Comentario sobre el mantenimiento 6706
"-6707,00 MNT",10-07-2024,Emergencia,Malo,Malo,5220907,queja_usuario,Comentario sobre el mantenimiento 6707
"-6708,00 MNT",2023/12/04,Correctivo,Regular,Bueno,4794412,preventivo,Comentario sobre el mantenimiento 6708
"-6709,00 MNT",2024-01-20,Correctivo,Malo,Regular,9187070,preventivo,Comentario sobre el mantenimiento 6709
"-6710,00 MNT",2024/02/02,Correctivo,Bueno,Regular,57932,preventivo,Comentario sobre el mantenimiento 6710
"-6711,00 MNT",04-24-2024,Correctivo,Bueno,Malo,19384,queja_usuario,Comentario sobre el mantenimiento 6711
"-6712,00 MNT",09-12-2024,Emergencia,Malo,Malo,8909775,queja_usuario,Comentario sobre el mantenimiento 6712
"-6713,00 MNT",2024-04-02,Emergencia,Bueno,Bueno,6777987,preventivo,Comentario sobre el mantenimiento 6713
"-6714,00 MNT",02-05-2024,Emergencia,Bueno,Regular,9235177,queja_usuario,Comentario sobre el mantenimiento 6714
"-6715,00 MNT",2023/10/24,Preventivo,Malo,Malo,9395022,queja_usuario,Comentario sobre el mantenimiento 6715
"-6716,00 MNT",2024-06-10,Preventivo,Regular,Malo,7128417,queja_usuario,Comentario sobre el mantenimiento 6716
"-6717,00 MNT",10-02-2024,Correctivo,Bueno,Bueno,9260090,preventivo,Comentario sobre el mantenimiento 6717
"-6718,00 MNT",2023/12/25,Emergencia,Regular,Regular,22129,queja_usuario,Comentario sobre el mantenimiento 6718
"-6719,00 MNT",03/05/2024,Emergencia,Regular,Bueno,9407941,queja_usuario,Comentario sobre el mantenimiento 6719
"-6720,00 MNT",05-16-2024,Preventivo,Regular,Bueno,5245734,queja_usuario,Comentario sobre el mantenimiento 6720
"-6721,00 MNT",29-11-2023,Correctivo,Bueno,Bueno,57968,queja_usuario,Comentario sobre el mantenimiento 6721
"-6722,00 MNT",2023/12/02,Emergencia,Bueno,Bueno,7930232,preventivo,Comentario sobre el mantenimiento 6722
"-6723,00 MNT",2024/06/15,Correctivo,Malo,Malo,5220674,queja_usuario,Comentario sobre el mantenimiento 6723
"-6724,00 MNT",05-05-2024,Correctivo,Malo,Malo,3568795,queja_usuario,Comentario sobre el mantenimiento 6724
